CustomerID,ChurnRisk,Confidence
396,Low,33.1
397,Low,35.3
398,Low,47.1
399,Low,49.3
400,Low,43.7
401,Low,43.7
402,Low,43.7
403,Low,35.2
404,Low,42.6
405,High,50.6
406,High,50.6
407,Low,33.8
408,Low,47.1
409,Low,49.3
410,Low,49.3
411,Low,36.7
412,Low,34.5
413,Low,35.3
414,Low,35.3
415,Low,47.1
416,Low,46.0
417,Low,33.2
418,Low,33.6
419,Low,46.0
420,Low,49.3
421,Low,36.7
422,Low,49.3
423,Low,34.9
424,Low,32.1
425,Low,46.0
426,Low,37.7
427,Low,33.8
428,Low,34.9
429,Low,36.7
430,Low,34.9
431,Low,49.3
432,Low,48.5
433,Low,46.0
434,Low,49.3
435,High,50.6
436,Low,49.3
437,Low,43.7
438,Low,33.2
439,Low,35.3
440,Low,46.0
441,Low,36.7
442,Low,37.7
443,Low,33.8
444,Low,34.9
445,Low,44.7
446,Low,35.2
447,Low,46.0
448,Low,33.6
449,Low,49.3
450,Low,45.4
451,Low,32.1
452,Low,49.3
453,Low,47.1
454,Low,47.1
455,Low,32.2
456,Low,35.3
457,Low,42.6
458,Low,45.6
459,Low,46.0
460,Low,36.7
461,Low,46.0
462,Low,49.3
463,Low,34.9
464,Low,36.7
465,Low,33.2
466,Low,48.5
467,Low,34.3
468,Low,33.8
469,Low,46.2
470,Low,46.0
471,Low,43.7
472,Low,49.3
473,Low,49.3
474,Low,46.0
475,Low,49.3
476,Low,36.7
477,Low,47.1
478,Low,49.3
479,Low,49.3
480,Low,46.0
481,Low,46.2
482,Low,47.1
483,Low,49.3
484,Low,33.8
485,Low,49.3
486,Low,33.1
487,Low,36.7
488,Low,33.1
489,High,50.6
490,Low,36.7
491,Low,33.2
492,Low,49.3
493,Low,49.3
494,Low,34.9
495,Low,46.0
496,High,50.6
497,Low,46.0
498,Low,46.2
499,Low,46.0
500,Low,36.7
501,Low,34.9
502,Low,33.1
503,Low,34.9
504,Low,47.1
505,Low,33.1
506,Low,36.7
507,Low,36.7
508,Low,49.3
509,Low,36.7
510,Low,46.0
511,Low,43.7
512,Low,35.2
513,Low,36.7
514,Low,35.3
515,Low,35.3
516,Low,37.7
517,Low,43.7
518,Low,46.0
519,Low,47.1
520,Low,46.0
521,Low,33.8
522,Low,36.7
523,Low,37.7
524,Low,34.9
525,Low,35.3
526,Low,42.6
527,Low,33.2
528,Low,33.8
529,Low,46.2
530,Low,33.1
531,High,50.6
532,Low,46.2
533,Low,49.3
534,Low,33.8
535,Low,36.7
536,Low,36.7
537,Low,35.3
538,Low,48.4
539,Low,48.1
540,Low,48.5
541,Low,33.2
542,Low,36.7
543,Low,46.0
544,Low,36.7
545,Low,49.3
546,Low,48.4
547,Low,47.1
548,Low,33.8
549,Low,33.8
550,Low,46.0
551,Low,33.2
552,Low,33.2
553,Low,46.2
554,Low,33.6
555,Low,35.3
556,Low,33.8
557,Low,46.0
558,Low,42.6
559,Low,46.0
560,Low,49.3
561,Low,33.8
562,Low,36.7
563,Low,46.0
564,Low,33.1
565,Low,46.0
566,Low,48.5
567,Low,43.7
568,Low,35.4
569,Low,35.3
570,High,50.6
571,High,50.6
572,Low,35.4
573,Low,43.7
574,Low,34.9
575,Low,35.3
576,Low,48.5
577,Low,34.9
578,Low,49.3
579,Low,35.3
580,Low,49.3
581,Low,46.0
582,Low,46.0
583,Low,36.7
584,Low,49.3
585,Low,49.3
586,Low,36.7
587,Low,48.5
588,Low,43.7
589,Low,33.2
590,Low,34.3
591,Low,33.2
592,Low,32.1
593,Low,35.4
594,Low,47.1
595,Low,46.0
596,Low,36.7
597,Low,46.2
598,Low,34.9
599,Low,33.8
600,High,50.6
601,Low,49.3
602,Low,43.7
603,Low,33.8
604,Low,35.4
605,Low,33.8
606,Low,35.4
607,Low,45.6
608,Low,42.6
609,Low,34.3
610,Low,36.7
611,Low,49.3
612,Low,46.0
613,Low,46.2
614,Low,33.8
615,Low,35.4
616,Low,34.9
617,Low,49.3
618,Low,33.8
619,Low,35.3
620,Low,36.7
621,Low,49.3
622,Low,33.8
623,Low,48.4
624,Low,46.2
625,Low,46.0
626,Low,47.1
627,Low,37.7
628,Low,33.9
629,Low,34.3
630,Low,37.7
631,Low,35.3
632,Low,37.7
633,Low,34.3
634,Low,43.7
635,Low,48.4
636,Low,35.2
637,Low,45.6
638,Low,35.4
639,Low,33.8
640,Low,36.7
641,Low,32.2
642,Low,44.7
643,Low,49.3
644,Low,48.4
645,Low,36.7
646,Low,35.3
647,Low,49.3
648,Low,33.8
649,Low,34.9
650,Low,46.0
651,Low,49.3
652,Low,49.3
653,Low,46.2
654,Low,34.9
655,Low,46.0
656,Low,49.3
657,Low,33.1
658,Low,42.6
659,Low,43.7
660,Low,46.0
661,Low,49.3
662,Low,46.0
663,Low,46.0
664,Low,33.1
665,Low,46.2
666,Low,49.3
667,Low,46.0
668,Low,49.3
669,Low,46.0
670,Low,45.6
671,High,50.6
672,Low,32.2
673,Low,36.7
674,Low,36.7
675,Low,47.1
676,Low,33.2
677,Low,32.1
678,Low,49.3
679,Low,34.9
680,Low,37.7
681,Low,46.0
682,Low,48.5
683,Low,49.3
684,Low,33.8
685,Low,46.0
686,Low,49.3
687,Low,34.5
688,Low,49.3
689,Low,43.7
690,Low,37.7
691,Low,49.3
692,Low,33.8
693,Low,43.7
694,Low,36.7
695,High,50.6
696,Low,49.3
697,Low,33.2
698,Low,49.3
699,Low,48.4
700,Low,33.1
701,Low,33.1
702,Low,37.7
703,Low,35.3
704,Low,49.3
705,Low,46.0
706,Low,47.1
707,Low,48.5
708,Low,33.8
709,Low,47.1
710,Low,37.7
711,Low,46.0
712,Low,49.3
713,Low,33.6
714,Low,36.7
715,Low,32.2
716,Low,35.3
717,Low,45.6
718,Low,35.3
719,Low,49.3
720,Low,35.3
721,Low,43.7
722,Low,46.2
723,Low,36.7
724,Low,49.3
725,Low,35.3
726,Low,49.3
727,Low,32.2
728,Low,49.3
729,Low,37.7
730,Low,33.1
731,Low,35.3
732,Low,46.0
733,Low,47.1
734,Low,35.4
735,Low,37.7
736,Low,46.0
737,Low,34.9
738,Low,45.4
739,Low,35.3
740,Low,33.2
741,Low,33.1
742,Low,49.3
743,Low,34.9
744,Low,33.6
745,Low,49.3
746,Low,33.2
747,Low,33.2
748,Low,46.0
749,Low,46.2
750,Low,48.4
751,Low,49.3
752,Low,48.5
753,Low,49.3
754,Low,46.2
755,Low,46.0
756,Low,36.7
757,Low,46.2
758,Low,46.0
759,Low,49.3
760,Low,33.2
761,Low,46.0
762,Low,44.7
763,Low,49.3
764,Low,35.4
765,Low,46.2
766,Low,49.3
767,Low,36.7
768,Low,43.7
769,Low,47.1
770,Low,43.7
771,Low,49.3
772,Low,36.7
773,Low,46.0
774,Low,49.3
775,Low,48.4
776,Low,33.2
777,Low,46.0
778,Low,36.7
779,Low,33.8
780,Low,46.0
781,Low,48.5
782,Low,46.0
783,Low,49.3
784,Low,49.3
785,Low,48.4
786,Low,33.8
787,Low,35.4
788,Low,35.3
789,Low,32.1
790,Low,35.4
791,Low,45.6
792,Low,33.8
793,High,50.6
794,Low,45.6
795,Low,46.0
796,Low,49.3
797,Low,34.9
798,Low,36.7
799,Low,46.0
800,Low,33.8
801,Low,33.1
802,Low,36.7
803,Low,33.6
804,Low,48.5
805,Low,49.3
806,Low,33.1
807,Low,46.0
808,Low,33.2
809,Low,35.3
810,Low,49.3
811,Low,33.8
812,Low,33.2
813,Low,32.2
814,Low,43.7
815,Low,46.0
816,Low,35.3
817,Low,49.3
818,Low,48.4
819,Low,35.3
820,Low,33.1
821,Low,35.2
822,Low,48.5
823,Low,33.8
824,Low,49.3
825,Low,33.6
826,Low,49.3
827,Low,36.7
828,Low,34.9
829,Low,42.6
830,Low,49.3
831,Low,34.9
832,Low,32.2
833,Low,42.6
834,Low,35.3
835,Low,49.3
836,Low,35.3
837,Low,42.6
838,Low,46.0
839,Low,47.1
840,Low,46.2
841,Low,33.8
842,Low,33.2
843,Low,43.7
844,Low,49.3
845,Low,49.3
846,Low,43.7
847,Low,48.5
848,Low,43.7
849,Low,33.2
850,Low,34.3
851,Low,33.2
852,Low,33.1
853,Low,34.9
854,Low,49.3
855,Low,46.2
856,Low,33.8
857,Low,34.3
858,Low,46.0
859,Low,34.9
860,Low,48.5
861,Low,43.7
862,Low,35.4
863,Low,49.3
864,Low,49.3
865,Low,35.3
866,Low,49.3
867,Low,48.5
868,Low,49.3
869,Low,34.9
870,Low,33.6
871,Low,33.2
872,Low,48.4
873,Low,46.2
874,Low,47.1
875,Low,35.4
876,Low,49.3
877,Low,46.0
878,Low,42.6
879,Low,34.9
880,Low,36.7
881,Low,49.3
882,Low,43.7
883,Low,46.0
884,Low,33.8
885,High,50.6
886,Low,49.3
887,Low,49.3
888,Low,33.8
889,Low,42.6
890,Low,35.3
891,Low,37.7
892,Low,35.3
893,Low,35.3
894,Low,46.0
895,Low,33.8
896,Low,35.3
897,Low,33.2
898,Low,35.4
899,Low,49.3
900,Low,35.3
901,Low,46.0
902,Low,34.9
903,Low,46.0
904,Low,48.4
905,Low,45.6
906,Low,36.7
907,Low,49.3
908,High,50.6
909,Low,46.0
910,Low,33.2
911,Low,49.3
912,Low,34.9
913,Low,33.8
914,Low,43.7
915,Low,33.6
916,Low,36.7
917,Low,49.3
918,Low,48.5
919,Low,35.3
920,Low,48.4
921,Low,32.1
922,Low,46.0
923,Low,36.7
924,Low,33.8
925,Low,46.0
926,Low,44.7
927,Low,36.7
928,Low,49.3
929,Low,33.2
930,Low,42.6
931,Low,46.0
932,Low,45.6
933,Low,46.2
934,Low,36.7
935,High,50.6
936,Low,36.7
937,Low,46.2
938,Low,36.7
939,Low,33.8
940,Low,46.0
941,Low,43.7
942,Low,46.0
943,Low,47.1
944,Low,45.6
945,Low,35.3
946,Low,34.9
947,Low,49.3
948,Low,35.3
949,Low,35.3
950,Low,46.2
951,Low,46.0
952,Low,46.0
953,Low,46.0
954,Low,46.0
955,Low,35.3
956,Low,46.0
957,Low,32.2
958,Low,46.0
959,Low,37.7
960,Low,47.1
961,Low,46.0
962,High,50.6
963,Low,46.0
964,Low,35.4
965,Low,49.3
966,Low,46.0
967,Low,46.0
968,Low,46.0
969,Low,45.6
970,Low,36.7
971,Low,46.0
972,Low,35.3
973,Low,45.6
974,Low,49.3
975,Low,48.5
976,Low,33.2
977,Low,49.3
978,Low,34.9
979,Low,33.8
980,Low,48.4
981,Low,49.3
982,Low,46.2
983,Low,48.4
984,Low,36.7
985,Low,32.2
986,Low,35.3
987,Low,46.0
988,Low,46.0
989,Low,46.0
990,Low,43.7
991,Low,45.6
992,Low,32.2
993,Low,32.2
994,Low,32.2
995,Low,46.2
996,Low,37.7
997,Low,47.1
998,Low,36.7
999,Low,46.2
1000,Low,46.0
1001,Low,49.3
1002,Low,35.3
1003,Low,49.3
1004,Low,46.2
1005,Low,46.0
1006,Low,33.8
1007,Low,36.7
1008,Low,46.0
1009,Low,35.3
1010,High,50.6
1011,Low,49.3
1012,Low,45.6
1013,Low,49.3
1014,Low,46.0
1015,Low,46.0
1016,Low,43.7
1017,Low,33.1
1018,Low,34.5
1019,Low,49.3
1020,Low,49.3
1021,Low,44.7
1022,Low,43.7
1023,Low,49.3
1024,Low,47.1
1025,Low,47.1
1026,Low,48.2
1027,Low,36.7
1028,Low,34.9
1029,Low,35.3
1030,Low,49.3
1031,Low,47.1
1032,Low,37.7
1033,Low,49.3
1034,Low,32.2
1035,Low,45.6
1036,Low,32.2
1037,Low,33.2
1038,Low,46.0
1039,Low,48.4
1040,Low,47.1
1041,Low,46.0
1042,High,50.6
1043,Low,46.0
1044,Low,47.1
1045,Low,43.7
1046,Low,35.3
1047,Low,34.9
1048,Low,49.3
1049,High,50.6
1050,Low,46.0
1051,Low,49.3
1052,Low,49.3
1053,Low,33.8
1054,Low,46.0
1055,Low,35.3
1056,Low,43.7
1057,Low,49.3
1058,Low,49.3
1059,Low,49.3
1060,Low,35.3
1061,High,50.6
1062,Low,33.2
1063,Low,46.0
1064,Low,46.0
1065,Low,43.7
1066,Low,35.3
1067,Low,46.2
1068,Low,47.1
1069,Low,35.3
1070,Low,43.7
1071,Low,46.0
1072,Low,49.3
1073,Low,46.2
1074,Low,36.7
1075,Low,46.0
1076,Low,35.3
1077,Low,34.5
1078,Low,35.3
1079,Low,33.1
1080,Low,49.3
1081,High,50.6
1082,Low,35.3
1083,Low,32.2
1084,Low,49.3
1085,Low,43.7
1086,Low,49.3
1087,Low,46.0
1088,Low,37.7
1089,Low,36.7
1090,Low,36.7
1091,Low,34.9
1092,Low,48.4
1093,Low,45.6
1094,Low,34.3
1095,Low,34.9
1096,Low,49.3
1097,Low,46.0
1098,Low,48.4
1099,Low,34.9
1100,Low,36.7
1101,Low,36.7
1102,Low,46.0
1103,Low,49.3
1104,Low,33.8
1105,High,50.6
1106,Low,49.3
1107,Low,34.3
1108,Low,32.2
1109,Low,32.2
1110,Low,47.1
1111,Low,45.6
1112,Low,49.3
1113,Low,34.3
1114,Low,35.3
1115,Low,35.3
1116,Low,33.1
1117,Low,34.5
1118,Low,33.1
1119,Low,35.3
1120,Low,45.6
1121,Low,46.0
1122,Low,33.8
1123,High,50.6
1124,High,50.6
1125,Low,49.3
1126,Low,35.3
1127,Low,46.0
1128,High,50.6
1129,Low,49.3
1130,Low,35.3
1131,High,50.6
1132,Low,36.7
1133,Low,36.7
1134,Low,46.0
1135,Low,44.7
1136,Low,33.2
1137,Low,46.2
1138,Low,46.2
1139,Low,36.7
1140,Low,43.7
1141,Low,32.2
1142,Low,49.3
1143,Low,36.7
1144,Low,34.9
1145,Low,49.3
1146,Low,47.1
1147,Low,43.7
1148,Low,36.7
1149,Low,36.7
1150,Low,49.3
1151,Low,49.3
1152,Low,46.0
1153,Low,46.0
1154,Low,48.4
1155,Low,33.6
1156,Low,35.4
1157,Low,46.2
1158,Low,33.8
1159,Low,35.3
1160,Low,49.3
1161,Low,47.1
1162,Low,49.3
1163,Low,48.4
1164,Low,36.7
1165,Low,33.1
1166,Low,43.7
1167,Low,36.7
1168,Low,34.5
1169,Low,43.7
1170,Low,48.4
1171,Low,33.2
1172,Low,48.4
1173,Low,35.3
1174,Low,49.3
1175,Low,34.5
1176,Low,36.7
1177,Low,36.7
1178,Low,35.4
1179,Low,49.3
1180,Low,35.3
1181,Low,48.5
1182,Low,49.3
1183,Low,47.1
1184,Low,48.4
1185,Low,49.3
1186,Low,36.7
1187,Low,33.8
1188,Low,34.3
1189,Low,48.4
1190,Low,46.0
1191,Low,33.8
1192,Low,33.1
1193,Low,36.7
1194,Low,45.6
1195,Low,46.0
1196,Low,49.3
1197,Low,35.4
1198,Low,49.3
1199,High,50.6
1200,Low,34.9
1201,Low,33.8
1202,Low,49.3
1203,Low,48.4
1204,Low,32.2
1205,Low,46.0
1206,Low,36.7
1207,Low,49.3
1208,Low,49.3
1209,Low,49.3
1210,Low,33.8
1211,Low,49.3
1212,Low,36.7
1213,Low,49.3
1214,Low,46.2
1215,Low,36.7
1216,Low,49.3
1217,Low,46.2
1218,Low,34.5
1219,Low,35.3
1220,Low,35.3
1221,Low,34.9
1222,Low,49.3
1223,Low,45.6
1224,Low,36.7
1225,Low,49.3
1226,Low,49.3
1227,Low,32.2
1228,Low,34.9
1229,Low,35.3
1230,Low,35.4
1231,Low,37.7
1232,Low,46.0
1233,Low,44.7
1234,Low,32.2
1235,Low,48.4
1236,Low,33.8
1237,Low,36.7
1238,Low,43.7
1239,Low,36.7
1240,Low,49.3
1241,Low,49.3
1242,Low,35.3
1243,Low,46.0
1244,Low,46.0
1245,Low,46.0
1246,Low,47.1
1247,Low,35.3
1248,Low,34.9
1249,Low,34.9
1250,Low,46.0
1251,Low,35.4
1252,Low,46.0
1253,Low,46.0
1254,Low,49.3
1255,Low,45.6
1256,Low,49.3
1257,Low,33.1
1258,Low,43.7
1259,Low,46.2
1260,Low,42.6
1261,Low,49.3
1262,Low,49.3
1263,Low,49.3
1264,Low,35.3
1265,Low,48.2
1266,Low,42.6
1267,Low,36.7
1268,Low,33.1
1269,Low,33.8
1270,Low,34.3
1271,Low,32.2
1272,Low,48.4
1273,Low,46.0
1274,Low,35.3
1275,Low,33.2
1276,Low,45.6
1277,Low,48.2
1278,High,50.6
1279,Low,42.6
1280,High,50.6
1281,Low,33.2
1282,High,50.6
1283,Low,49.3
1284,Low,33.2
1285,Low,46.2
1286,Low,49.3
1287,Low,43.7
1288,Low,35.3
1289,Low,46.2
1290,Low,34.9
1291,Low,35.4
1292,Low,46.0
1293,Low,35.4
1294,Low,33.2
1295,Low,46.0
1296,Low,33.1
1297,Low,46.0
1298,Low,34.9
1299,Low,43.7
1300,Low,49.3
1301,Low,33.2
1302,Low,48.5
1303,Low,48.5
1304,Low,46.2
1305,Low,36.7
1306,Low,49.3
1307,Low,33.9
1308,Low,48.4
1309,Low,36.7
1310,Low,36.7
1311,Low,35.3
1312,Low,48.4
1313,Low,33.8
1314,Low,35.3
1315,Low,33.8
1316,Low,46.2
1317,Low,49.3
1318,Low,34.9
1319,Low,49.3
1320,Low,49.3
1321,Low,42.6
1322,Low,48.4
1323,Low,49.3
1324,Low,33.6
1325,Low,46.0
1326,Low,49.3
1327,Low,48.4
1328,Low,33.8
1329,Low,46.0
1330,Low,46.2
1331,High,50.6
1332,Low,49.3
1333,Low,32.2
1334,High,50.6
1335,Low,49.3
1336,Low,49.3
1337,Low,46.0
1338,Low,46.2
1339,Low,46.0
1340,Low,35.2
1341,Low,46.2
1342,Low,49.3
1343,Low,46.2
1344,Low,48.4
1345,Low,46.0
1346,Low,33.8
1347,Low,36.7
1348,High,50.6
1349,Low,49.3
1350,Low,47.1
1351,Low,35.4
1352,Low,49.3
1353,Low,45.6
1354,High,50.6
1355,Low,36.7
1356,Low,49.3
1357,Low,36.7
1358,Low,35.3
1359,Low,46.0
1360,Low,36.7
1361,Low,36.7
1362,Low,34.9
1363,Low,49.3
1364,Low,34.3
1365,Low,45.6
1366,Low,47.1
1367,Low,36.7
1368,Low,35.3
1369,Low,42.6
1370,Low,35.3
1371,High,50.6
1372,Low,49.3
1373,Low,44.7
1374,Low,46.0
1375,Low,48.5
1376,High,50.6
1377,High,50.6
1378,Low,35.4
1379,Low,35.3
1380,Low,48.5
1381,Low,48.4
1382,Low,46.0
1383,Low,32.1
1384,Low,36.7
1385,Low,49.3
1386,Low,48.5
1387,Low,35.4
1388,Low,32.2
1389,Low,49.3
1390,Low,35.3
1391,Low,45.6
1392,Low,35.3
1393,Low,43.7
1394,Low,46.0
1395,Low,33.8
1396,Low,33.8
1397,Low,33.8
1398,Low,49.3
1399,Low,35.3
1400,Low,43.7
1401,Low,46.0
1402,Low,49.3
1403,Low,49.3
1404,Low,49.3
1405,Low,32.2
1406,Low,34.9
1407,Low,33.6
1408,High,50.6
1409,Low,33.8
1410,Low,35.3
1411,Low,36.7
1412,Low,47.1
1413,Low,49.3
1414,Low,35.4
1415,Low,37.7
1416,Low,48.1
1417,Low,48.5
1418,Low,49.3
1419,Low,35.2
1420,High,50.6
1421,Low,35.3
1422,Low,36.7
1423,Low,33.2
1424,Low,36.7
1425,Low,43.7
1426,Low,49.3
1427,Low,33.8
1428,Low,44.7
1429,Low,36.7
1430,Low,32.2
1431,Low,32.1
1432,Low,33.8
1433,Low,46.0
1434,Low,49.3
1435,Low,36.7
1436,Low,35.2
1437,Low,36.7
1438,Low,34.9
1439,Low,48.4
1440,Low,49.3
1441,Low,43.7
1442,Low,33.8
1443,Low,42.6
1444,Low,49.3
1445,Low,48.5
1446,Low,35.3
1447,Low,36.7
1448,Low,34.9
1449,Low,46.0
1450,Low,46.0
1451,Low,49.3
1452,Low,34.9
1453,Low,47.1
1454,Low,47.1
1455,Low,49.3
1456,Low,33.1
1457,Low,36.7
1458,Low,33.8
1459,Low,46.0
1460,Low,48.5
1461,Low,36.7
1462,Low,37.7
1463,Low,43.7
1464,Low,46.0
1465,Low,46.0
1466,Low,46.0
1467,Low,49.3
1468,Low,34.5
1469,Low,33.8
1470,Low,37.7
1471,Low,46.0
1472,Low,37.7
1473,Low,36.7
1474,Low,35.3
1475,Low,35.3
1476,Low,34.3
1477,Low,46.0
1478,Low,33.8
1479,Low,35.3
1480,Low,48.4
1481,Low,43.7
1482,Low,48.5
1483,Low,49.3
1484,Low,48.4
1485,Low,48.2
1486,Low,35.3
1487,Low,49.3
1488,Low,33.8
1489,Low,46.0
1490,High,50.6
1491,Low,33.8
1492,Low,46.0
1493,Low,36.7
1494,Low,49.3
1495,High,50.6
1496,Low,37.7
1497,Low,49.3
1498,Low,47.1
1499,Low,34.9
1500,Low,35.3
1501,Low,49.3
