CustomerID,AttritionRisk,Confidence
174,No,42.1
175,No,21.9
176,No,37.4
177,No,12.8
178,No,33.3
179,Yes,61.0
180,Yes,89.6
181,Yes,75.0
182,Yes,52.9
183,Yes,57.4
184,No,24.4
185,Yes,84.8
186,No,11.9
187,No,46.6
188,No,35.1
189,No,14.1
190,No,35.0
191,No,37.9
192,No,20.5
193,No,21.8
194,No,29.4
195,No,18.7
196,No,44.3
197,No,13.2
198,No,48.3
199,Yes,56.8
200,No,34.1
201,No,42.6
202,Yes,64.7
203,Yes,80.6
204,No,37.4
205,No,40.0
206,No,36.3
207,Yes,55.9
208,No,44.2
209,Yes,73.8
210,Yes,80.2
211,No,34.2
212,No,12.8
213,No,22.4
214,No,35.8
215,No,33.2
216,Yes,85.1
217,Yes,79.3
218,No,15.3
219,Yes,51.8
220,Yes,86.5
221,No,31.3
222,No,27.7
223,No,25.9
224,No,39.0
225,Yes,79.6
226,No,37.0
227,No,19.2
228,Yes,78.9
229,Yes,84.7
230,No,44.3
231,No,48.4
232,No,23.6
233,No,16.4
234,No,30.9
235,Yes,80.8
236,Yes,62.0
237,No,31.3
238,Yes,88.3
239,Yes,76.8
240,No,22.8
241,No,17.9
242,Yes,58.1
243,No,35.0
244,Yes,90.1
245,No,11.0
246,Yes,65.9
247,No,30.9
248,No,12.3
249,No,40.7
250,Yes,90.8
251,No,34.5
252,No,11.8
253,No,38.4
254,No,37.6
255,No,32.5
256,No,21.0
257,No,16.5
258,No,21.6
259,No,43.9
260,No,36.3
261,No,44.4
262,Yes,85.1
263,No,30.4
264,No,45.8
265,No,29.5
266,No,37.8
267,No,10.6
268,No,15.8
269,No,43.5
270,No,35.3
271,No,22.4
272,Yes,77.2
273,No,30.7
274,No,18.0
275,No,44.9
276,No,21.1
277,Yes,86.0
278,Yes,56.2
279,No,34.9
280,Yes,75.6
281,No,20.0
282,No,14.0
283,No,37.6
284,Yes,63.1
285,No,29.2
286,No,47.1
287,No,39.4
288,No,39.4
289,No,43.8
290,No,12.0
291,Yes,62.5
292,No,38.0
293,No,12.8
294,No,45.1
295,No,18.9
296,No,44.7
297,No,41.8
298,Yes,76.2
299,Yes,89.8
300,No,13.6
301,No,18.0
302,No,46.3
303,No,18.7
304,No,16.3
305,No,44.9
306,No,45.1
307,Yes,66.0
308,No,35.8
309,Yes,89.4
310,No,27.8
311,No,38.1
312,No,28.9
313,No,17.0
314,Yes,86.8
315,No,43.6
316,No,14.2
317,Yes,87.6
318,No,26.9
319,No,33.4
320,No,31.0
321,Yes,91.1
322,No,45.1
323,Yes,63.2
324,No,14.1
325,No,17.3
326,No,44.1
327,No,14.8
328,Yes,82.2
329,No,44.7
330,No,34.1
331,No,41.5
332,Yes,62.5
333,Yes,55.2
334,No,45.4
335,No,47.6
336,No,37.7
337,No,34.7
338,No,13.5
339,Yes,54.8
340,Yes,58.5
341,No,48.2
342,No,45.0
343,No,39.2
344,No,13.1
345,No,18.3
346,No,26.6
347,No,29.5
348,Yes,88.6
349,No,43.6
350,No,19.9
351,No,30.8
352,No,39.3
353,No,40.4
354,No,17.6
355,Yes,62.7
356,No,12.1
357,Yes,76.8
358,No,44.9
359,Yes,59.0
360,Yes,60.7
361,No,19.2
362,Yes,78.0
363,Yes,88.2
364,No,25.2
365,Yes,53.7
366,No,38.7
367,No,39.1
368,No,27.0
369,No,20.5
370,No,43.9
371,Yes,62.8
372,Yes,60.8
373,No,31.5
374,No,42.2
375,No,23.9
376,No,39.6
377,Yes,90.2
378,No,42.8
379,No,33.9
380,Yes,74.6
381,No,40.4
382,No,30.0
383,No,18.0
384,No,32.6
385,Yes,75.9
386,Yes,78.7
387,No,37.0
388,Yes,59.8
389,No,33.7
390,No,30.9
391,No,44.4
392,No,44.5
393,Yes,68.6
394,No,14.6
395,No,29.6
396,No,37.5
397,No,34.1
398,No,42.3
399,No,23.9
400,Yes,90.4
401,Yes,87.1
402,Yes,50.2
403,Yes,55.0
404,No,19.1
405,No,19.3
406,No,39.5
407,Yes,88.2
408,No,17.4
409,No,38.0
410,Yes,64.5
411,No,19.3
412,No,15.7
413,No,42.9
414,Yes,80.0
415,No,14.7
416,No,15.0
417,Yes,88.8
418,No,44.2
419,No,33.0
420,No,14.7
421,Yes,91.2
422,No,15.4
423,Yes,65.5
424,No,39.5
425,No,44.6
426,No,44.1
427,No,41.3
428,Yes,75.8
429,No,49.1
430,Yes,61.1
431,Yes,91.3
432,No,46.1
433,No,38.0
434,No,48.5
435,No,38.2
436,Yes,87.8
437,No,20.5
438,No,29.4
439,No,30.9
440,Yes,58.3
441,No,40.4
442,No,13.7
443,No,33.3
444,Yes,83.6
445,Yes,87.3
446,No,29.4
447,No,38.9
448,Yes,63.2
449,No,43.1
450,Yes,67.3
451,No,36.8
452,No,20.1
453,No,44.5
454,Yes,79.7
455,Yes,57.9
456,No,12.9
457,No,36.0
458,No,19.6
459,Yes,72.5
460,No,39.7
461,No,33.0
462,No,19.0
463,No,33.8
464,No,43.0
465,No,15.0
466,No,32.0
467,No,13.3
468,Yes,82.1
469,No,13.5
470,No,16.7
471,No,45.5
472,No,46.2
473,No,28.9
474,No,14.6
475,No,11.6
476,Yes,85.3
477,No,45.7
478,No,41.0
479,No,40.0
480,No,30.2
481,No,43.5
482,No,13.9
483,No,48.6
484,No,33.0
485,Yes,64.1
486,No,43.2
487,No,17.6
488,Yes,59.5
489,No,19.2
490,Yes,85.0
491,No,28.3
492,Yes,61.3
493,No,21.9
494,Yes,78.1
495,No,37.3
496,No,22.7
497,No,32.4
498,No,47.6
499,No,31.8
500,Yes,83.1
501,No,11.3
502,Yes,62.4
503,Yes,85.7
504,No,42.8
505,No,44.6
506,No,12.1
507,No,44.0
508,Yes,64.8
509,No,17.8
510,No,17.0
511,No,21.6
512,No,23.8
513,No,15.9
514,No,42.3
515,Yes,89.9
516,No,16.8
517,Yes,83.6
518,No,34.4
519,Yes,69.1
520,Yes,86.6
521,No,47.0
522,Yes,88.5
523,No,25.8
524,No,37.2
525,Yes,88.1
526,No,14.0
527,No,30.7
528,No,14.2
529,Yes,87.2
530,No,32.5
531,Yes,82.8
532,No,45.3
533,No,28.4
534,No,35.8
535,Yes,65.7
536,Yes,86.2
537,No,35.9
538,No,16.4
539,Yes,97.3
540,No,45.0
541,No,33.0
542,No,15.1
543,Yes,64.7
544,Yes,87.0
545,Yes,79.0
546,Yes,53.3
547,No,15.4
548,No,32.9
549,Yes,75.3
550,No,38.6
551,No,23.4
552,Yes,85.1
553,No,45.6
554,No,11.3
555,No,43.5
556,Yes,92.8
557,No,46.4
558,Yes,56.1
559,Yes,57.3
560,Yes,69.6
561,No,40.1
562,Yes,91.5
563,No,44.1
564,Yes,69.7
565,Yes,51.1
566,No,13.4
567,Yes,74.6
568,Yes,90.0
569,No,31.2
570,No,41.2
571,Yes,53.7
572,Yes,73.8
573,No,25.5
574,No,37.3
575,Yes,57.8
576,No,12.8
577,No,37.5
578,No,30.9
579,No,47.5
580,No,23.9
581,No,18.6
582,No,33.1
583,Yes,65.9
584,No,29.6
585,Yes,78.8
586,Yes,87.8
587,Yes,88.2
588,Yes,66.7
589,No,34.9
590,Yes,76.6
591,No,48.1
592,No,48.6
593,No,44.9
594,No,29.9
595,No,29.7
596,Yes,66.4
597,No,29.9
598,Yes,59.4
599,Yes,88.9
600,No,39.1
601,Yes,80.1
602,No,32.2
603,Yes,60.7
604,No,27.6
605,No,46.5
606,No,31.7
607,Yes,57.1
608,No,13.4
609,No,18.6
610,Yes,89.5
611,No,40.1
612,No,14.9
613,Yes,91.3
614,No,39.2
615,No,46.1
616,No,36.3
617,No,37.4
618,Yes,91.3
619,Yes,70.0
620,No,19.3
621,No,46.1
622,Yes,60.8
623,Yes,80.1
624,No,38.7
625,Yes,87.2
626,No,45.9
627,No,41.6
628,Yes,80.3
629,No,34.6
630,No,45.4
631,Yes,86.2
632,Yes,92.0
633,No,31.6
634,Yes,57.4
635,No,24.2
636,No,47.2
637,No,13.5
638,Yes,87.0
639,Yes,74.6
640,No,44.2
641,Yes,86.3
642,No,44.1
643,No,44.2
644,Yes,59.4
645,Yes,57.9
646,No,40.3
647,No,16.1
648,No,40.0
649,No,13.0
650,No,17.1
651,No,38.7
652,Yes,86.1
653,Yes,67.1
654,Yes,84.1
655,No,30.3
656,No,41.2
657,No,41.9
658,Yes,83.0
659,Yes,89.8
660,No,16.1
661,Yes,52.8
662,Yes,91.1
663,No,15.3
664,No,35.2
665,No,22.8
666,No,13.5
667,No,43.9
668,No,11.6
669,Yes,86.1
670,Yes,67.8
671,Yes,75.6
672,No,25.5
673,No,31.1
674,No,32.4
675,No,12.9
676,No,19.6
677,No,26.6
678,Yes,79.3
679,No,49.7
680,No,20.1
681,Yes,88.2
682,Yes,91.6
683,Yes,65.8
684,No,45.2
685,No,45.7
686,Yes,69.6
687,No,32.6
688,Yes,78.6
689,Yes,89.8
690,No,38.8
691,No,33.1
692,No,42.1
693,No,44.9
694,No,12.3
695,Yes,77.5
696,Yes,61.1
697,Yes,80.1
698,Yes,81.4
699,No,17.3
700,No,42.0
701,No,14.8
702,No,29.6
703,Yes,76.3
704,No,14.1
705,No,20.6
706,Yes,80.3
707,No,36.4
708,No,26.3
709,No,14.2
710,No,33.7
711,Yes,88.0
712,No,46.3
713,Yes,50.6
714,Yes,61.2
715,Yes,65.1
716,No,13.5
717,No,37.5
718,No,27.0
719,No,34.6
720,Yes,64.5
721,Yes,72.6
722,No,48.6
723,No,18.7
724,No,44.6
725,No,35.8
726,No,43.1
727,No,15.8
728,No,41.9
729,Yes,64.6
730,Yes,79.4
731,No,44.6
732,No,15.0
733,No,44.2
734,Yes,53.7
735,Yes,90.6
736,Yes,72.6
737,Yes,88.2
738,No,46.1
739,No,33.9
740,No,25.0
741,No,46.5
742,No,43.0
743,No,42.4
744,Yes,90.9
745,Yes,60.5
746,No,24.2
747,No,45.3
748,Yes,72.0
749,No,38.4
750,Yes,66.7
751,No,22.2
752,Yes,80.9
753,No,37.9
754,No,34.5
755,No,36.9
756,No,27.9
757,No,36.3
758,No,17.7
759,No,44.5
760,Yes,88.9
761,Yes,78.2
762,No,45.8
763,No,38.6
764,No,44.6
765,Yes,86.1
766,No,44.4
767,No,39.8
768,Yes,82.3
769,No,45.5
770,Yes,90.4
771,No,34.4
772,No,41.5
773,No,12.5
774,No,44.7
775,Yes,76.5
776,No,43.6
777,Yes,91.5
778,No,44.9
779,No,15.2
780,No,46.4
781,No,14.9
782,No,20.9
783,No,20.7
784,No,14.2
785,Yes,91.1
786,No,33.7
787,No,20.2
788,Yes,67.2
789,No,14.2
790,Yes,85.4
791,No,21.2
792,No,41.6
793,Yes,83.3
794,No,42.4
795,No,32.2
796,No,32.4
797,Yes,81.6
798,No,39.8
799,No,38.3
800,Yes,71.1
801,Yes,63.2
802,No,44.5
803,No,32.9
804,No,12.0
805,No,39.3
806,Yes,75.4
807,No,36.1
808,Yes,54.8
809,Yes,89.0
810,No,37.4
811,No,15.3
812,Yes,78.3
813,No,11.6
814,Yes,73.2
815,No,18.7
816,No,32.6
817,No,18.1
818,Yes,71.9
819,No,27.9
820,Yes,53.0
821,No,36.5
822,No,45.1
823,No,37.7
824,Yes,83.5
825,No,14.9
826,No,29.1
827,No,34.4
828,Yes,60.7
829,No,34.3
830,No,19.9
831,No,16.4
832,No,48.2
833,No,43.7
834,No,38.0
835,No,14.8
836,No,33.5
837,No,22.3
838,Yes,90.5
839,Yes,80.3
840,No,31.9
841,Yes,88.8
842,No,45.6
843,No,40.6
844,No,46.6
845,Yes,78.8
846,Yes,79.5
847,No,23.8
848,No,27.9
849,Yes,90.8
850,No,29.2
851,Yes,70.6
852,Yes,69.0
853,Yes,60.2
854,No,29.6
855,Yes,60.5
856,No,11.3
857,Yes,88.0
858,No,40.6
859,No,38.3
860,Yes,65.5
861,Yes,70.3
862,No,39.6
863,Yes,63.8
864,Yes,56.6
865,No,16.2
866,No,22.0
867,No,26.1
868,Yes,84.7
869,Yes,56.0
870,No,29.5
871,No,46.4
872,Yes,90.7
873,No,33.5
874,No,13.2
875,No,30.4
876,Yes,53.1
877,No,37.1
878,No,24.5
879,No,43.3
880,Yes,62.9
881,Yes,85.9
882,Yes,75.3
883,No,43.9
884,Yes,77.8
885,Yes,86.1
886,No,12.8
887,No,47.6
888,No,26.2
889,Yes,69.1
890,Yes,76.7
891,No,46.4
892,No,17.8
893,Yes,58.6
894,Yes,83.1
895,No,34.6
896,No,29.4
897,No,18.4
898,No,48.3
899,Yes,65.2
900,No,43.3
901,No,39.0
902,No,35.4
903,Yes,83.1
904,No,35.1
905,Yes,86.2
906,Yes,73.4
907,No,40.6
908,Yes,84.4
909,No,45.2
910,No,14.6
911,No,34.3
912,Yes,91.7
913,No,28.9
914,No,44.8
915,No,44.9
916,Yes,79.4
917,No,38.0
918,Yes,76.6
919,No,15.4
920,No,35.5
921,No,32.0
922,Yes,86.2
923,Yes,87.5
924,No,43.7
925,No,32.8
926,No,28.7
927,No,38.3
928,No,49.6
929,Yes,80.7
930,No,42.9
931,Yes,59.2
932,No,44.0
933,No,48.8
934,No,35.5
935,Yes,68.9
936,No,17.2
937,Yes,90.6
938,Yes,70.5
939,No,35.8
940,No,38.9
941,No,44.0
942,No,17.2
943,Yes,70.9
944,No,46.3
945,No,36.1
946,No,21.8
947,No,44.3
948,No,49.7
949,Yes,90.1
950,Yes,82.5
951,Yes,76.2
952,No,43.3
953,Yes,90.0
954,Yes,57.6
955,No,46.9
956,Yes,77.3
957,No,27.5
958,Yes,55.1
959,No,44.2
960,No,48.1
961,No,41.5
962,No,45.9
963,No,36.0
964,Yes,95.4
965,Yes,76.9
966,Yes,70.3
967,No,43.4
968,No,13.6
969,No,35.5
970,Yes,76.8
971,Yes,88.0
972,No,18.3
973,No,42.0
974,No,25.2
975,No,33.0
976,No,46.0
977,Yes,78.8
978,No,14.3
979,Yes,88.0
980,No,36.8
981,No,42.5
982,No,44.9
983,No,14.9
984,No,45.8
985,No,30.4
986,No,18.1
987,No,44.1
988,No,43.5
989,No,34.5
990,Yes,85.5
991,No,26.3
992,No,25.2
993,No,36.1
994,No,29.6
995,Yes,50.5
996,No,44.5
997,No,29.9
998,Yes,91.9
999,No,29.5
1000,No,46.1
1001,No,44.7
1002,No,28.0
1003,No,30.5
1004,Yes,51.4
1005,No,28.4
1006,Yes,96.8
1007,No,11.6
1008,Yes,68.8
1009,Yes,65.2
1010,Yes,65.2
1011,No,46.9
1012,No,45.6
1013,No,12.2
1014,No,18.0
1015,No,33.5
1016,No,38.7
1017,No,39.5
1018,Yes,59.3
1019,Yes,73.0
1020,No,35.7
1021,Yes,79.2
1022,No,24.5
1023,Yes,74.3
1024,No,13.6
1025,No,43.4
1026,No,12.0
1027,No,13.5
1028,No,44.0
1029,No,13.4
1030,Yes,85.9
1031,Yes,58.1
1032,No,15.8
1033,No,20.3
1034,No,34.6
1035,No,33.7
1036,No,32.5
1037,No,43.0
1038,No,18.4
1039,No,29.7
1040,Yes,62.2
1041,Yes,88.6
1042,No,17.9
1043,Yes,59.8
1044,No,14.2
1045,No,38.4
1046,No,32.4
1047,Yes,60.6
1048,Yes,82.4
1049,No,28.7
1050,Yes,65.4
1051,No,32.3
1052,Yes,82.4
1053,No,40.7
1054,Yes,86.3
1055,No,46.1
1056,No,42.1
1057,No,14.9
1058,Yes,88.0
1059,No,18.6
1060,No,35.6
1061,Yes,84.7
1062,No,19.7
1063,No,43.6
1064,No,40.6
1065,No,18.4
1066,No,34.4
1067,Yes,86.4
1068,No,34.3
1069,Yes,86.2
1070,Yes,59.8
1071,Yes,83.2
1072,Yes,90.0
1073,No,16.6
1074,No,14.3
1075,No,34.7
1076,No,31.8
1077,No,23.3
1078,No,44.9
1079,No,46.8
1080,No,41.1
1081,No,47.4
1082,No,29.4
1083,No,39.0
1084,No,15.0
1085,No,16.6
1086,Yes,59.3
1087,Yes,80.8
1088,No,11.2
1089,No,15.3
1090,Yes,78.5
1091,No,31.6
1092,No,44.9
1093,Yes,54.7
1094,No,23.6
1095,No,13.4
1096,No,36.0
1097,Yes,83.5
1098,No,13.4
1099,No,32.2
1100,No,13.8
1101,Yes,52.9
1102,No,17.7
1103,No,13.5
1104,No,33.8
1105,No,13.7
1106,Yes,82.9
1107,No,18.9
1108,No,40.7
1109,No,39.6
1110,No,12.6
1111,Yes,81.4
1112,Yes,88.3
1113,No,38.5
1114,No,42.9
1115,Yes,91.2
1116,Yes,81.9
1117,No,25.0
1118,Yes,94.4
1119,Yes,87.5
1120,No,30.8
1121,No,21.0
1122,No,16.8
1123,Yes,82.9
1124,No,43.1
1125,No,39.7
1126,Yes,90.9
1127,No,44.9
1128,Yes,67.1
1129,No,43.5
1130,No,40.8
1131,No,37.6
1132,No,39.7
1133,No,17.5
1134,No,11.4
1135,No,30.0
1136,No,30.8
1137,No,17.0
1138,No,26.2
1139,No,47.3
1140,Yes,90.5
1141,No,37.7
1142,No,44.7
1143,No,19.8
1144,No,30.4
1145,Yes,71.0
1146,No,27.7
1147,No,34.5
1148,Yes,66.6
1149,No,37.0
1150,No,17.0
1151,No,45.2
1152,No,44.1
1153,Yes,77.9
1154,Yes,78.9
1155,No,44.5
1156,No,42.9
1157,No,41.0
1158,Yes,85.2
1159,Yes,78.5
1160,No,20.3
1161,No,34.7
1162,Yes,62.4
1163,No,32.6
1164,No,23.5
1165,No,44.8
1166,Yes,73.8
1167,No,36.6
1168,No,35.6
1169,No,14.4
1170,No,45.8
1171,No,31.5
1172,Yes,65.9
1173,Yes,53.2
1174,No,22.1
1175,Yes,61.4
1176,No,22.6
1177,No,16.5
1178,No,15.6
1179,Yes,81.1
1180,No,22.1
1181,No,12.9
1182,No,33.5
1183,Yes,71.9
1184,No,15.8
1185,Yes,87.7
1186,No,47.4
1187,No,31.2
1188,Yes,87.9
1189,No,34.2
1190,Yes,60.4
1191,No,13.4
1192,No,45.6
1193,Yes,77.5
1194,Yes,80.6
1195,No,17.3
1196,Yes,64.9
1197,No,30.4
1198,No,12.3
1199,No,49.2
1200,No,49.1
1201,No,24.2
1202,Yes,86.6
1203,No,27.1
1204,No,34.4
1205,No,23.3
1206,Yes,66.0
1207,No,12.0
1208,No,28.9
1209,Yes,87.1
1210,No,13.3
1211,Yes,83.1
1212,No,12.9
1213,No,26.8
1214,No,20.1
1215,No,32.8
1216,Yes,87.0
1217,No,30.9
1218,No,33.1
1219,No,35.4
1220,Yes,55.4
1221,No,32.7
1222,No,31.0
1223,Yes,80.5
1224,No,37.0
1225,Yes,85.6
1226,Yes,90.5
1227,No,41.6
1228,No,34.6
1229,No,17.0
1230,No,12.0
1231,No,32.8
1232,No,28.6
1233,Yes,86.1
1234,No,28.6
1235,Yes,90.4
1236,Yes,90.5
1237,No,39.7
1238,No,27.0
1239,No,33.9
1240,No,13.2
1241,No,44.7
1242,No,32.5
1243,No,44.1
1244,No,46.2
1245,No,37.7
1246,Yes,70.5
1247,Yes,55.0
1248,No,15.6
1249,No,20.1
1250,No,14.0
1251,No,39.6
1252,Yes,66.1
1253,Yes,82.8
1254,Yes,82.7
1255,Yes,85.6
1256,No,35.7
1257,Yes,68.2
1258,No,16.8
1259,No,13.0
1260,No,29.5
1261,No,45.8
1262,No,24.5
1263,Yes,61.4
1264,Yes,66.5
1265,No,38.8
1266,Yes,97.4
1267,No,36.2
1268,No,46.4
1269,Yes,78.6
1270,No,36.7
1271,No,42.8
1272,Yes,64.0
1273,No,40.8
1274,No,12.4
1275,No,41.2
1276,No,42.7
1277,No,49.5
1278,No,34.9
1279,Yes,54.8
1280,No,18.8
1281,No,17.2
1282,Yes,78.9
1283,No,15.2
1284,Yes,77.9
1285,Yes,91.9
1286,Yes,88.3
1287,No,34.1
1288,Yes,54.6
1289,Yes,59.5
1290,Yes,63.8
1291,No,45.0
1292,No,47.1
1293,No,19.6
1294,No,21.4
1295,No,43.5
1296,No,44.2
1297,Yes,87.2
1298,No,10.6
1299,No,33.1
1300,No,48.1
1301,No,46.4
1302,No,32.7
1303,No,12.4
1304,No,33.9
1305,No,30.9
1306,Yes,85.7
1307,Yes,77.9
1308,No,37.3
1309,No,32.2
1310,No,33.7
1311,No,29.0
1312,No,45.0
1313,No,41.1
1314,No,16.4
1315,Yes,85.9
1316,No,37.6
1317,No,13.5
1318,No,37.5
1319,Yes,80.3
1320,No,44.6
1321,No,36.6
1322,No,25.1
1323,Yes,69.1
1324,Yes,77.3
1325,No,46.8
1326,Yes,81.3
1327,No,34.0
1328,No,43.4
1329,Yes,91.9
1330,No,46.4
1331,No,33.0
1332,No,33.0
1333,No,33.5
1334,No,39.9
1335,No,17.9
1336,Yes,61.4
1337,Yes,50.6
1338,No,33.1
1339,Yes,89.5
1340,Yes,85.5
1341,Yes,69.1
1342,Yes,80.0
1343,Yes,65.2
1344,Yes,61.1
1345,No,46.5
1346,No,13.0
1347,No,29.7
1348,No,14.6
1349,No,29.0
1350,Yes,61.8
1351,Yes,64.7
1352,Yes,91.7
1353,Yes,87.8
1354,No,14.0
1355,Yes,85.9
1356,No,37.9
1357,Yes,73.7
1358,No,32.9
1359,Yes,55.0
1360,No,41.3
1361,No,24.4
1362,No,11.9
1363,No,45.4
1364,No,15.0
1365,No,39.1
1366,Yes,69.9
1367,No,17.6
1368,Yes,80.8
1369,No,17.9
1370,Yes,90.1
1371,No,14.6
1372,Yes,70.3
1373,No,13.8
1374,Yes,84.6
1375,Yes,79.7
1376,No,35.5
1377,Yes,71.9
1378,Yes,66.1
1379,No,24.3
1380,No,28.9
1381,No,45.4
1382,Yes,63.2
1383,No,24.2
1384,No,45.1
1385,Yes,80.1
1386,No,45.3
1387,No,24.0
1388,Yes,84.0
1389,Yes,65.8
1390,Yes,90.6
1391,No,14.9
1392,No,34.1
1393,Yes,53.7
1394,No,43.4
1395,No,45.1
1396,No,34.2
1397,No,38.2
1398,Yes,67.3
1399,No,21.8
1400,No,11.8
1401,No,35.6
1402,No,32.3
1403,No,43.9
1404,No,28.7
1405,Yes,56.1
1406,Yes,83.6
1407,No,45.4
1408,Yes,83.8
1409,No,16.6
1410,No,45.5
1411,No,48.7
1412,No,21.7
1413,No,33.9
1414,No,32.9
1415,No,40.5
1416,No,29.0
1417,No,11.7
1418,No,35.8
1419,Yes,65.5
1420,Yes,79.1
1421,Yes,73.0
1422,No,43.4
1423,Yes,65.3
1424,No,35.9
1425,Yes,65.8
1426,Yes,66.7
1427,Yes,56.6
1428,Yes,88.9
1429,Yes,84.6
1430,No,30.3
1431,No,29.2
1432,Yes,82.8
1433,Yes,62.6
1434,Yes,77.5
1435,Yes,66.0
1436,No,34.7
1437,No,33.2
1438,No,36.9
1439,Yes,89.8
1440,Yes,84.8
1441,Yes,58.5
1442,Yes,66.4
1443,Yes,64.4
1444,Yes,80.3
1445,No,15.4
1446,No,38.1
1447,No,43.5
1448,Yes,91.1
1449,Yes,86.1
1450,No,35.1
1451,No,45.0
1452,No,14.6
1453,No,41.2
1454,Yes,85.3
1455,No,34.6
1456,No,36.6
1457,No,15.5
1458,Yes,55.5
1459,No,20.0
1460,Yes,90.1
1461,No,29.3
1462,No,13.0
1463,Yes,65.7
1464,No,46.8
1465,No,23.4
1466,No,28.8
1467,No,42.6
1468,No,34.1
1469,Yes,87.1
1470,Yes,94.8
1471,No,18.5
1472,Yes,84.0
1473,No,30.6
1474,No,13.5
1475,No,29.4
1476,No,31.1
1477,No,24.3
1478,No,38.4
1479,Yes,77.7
1480,No,33.0
1481,No,30.8
1482,No,16.2
1483,No,28.5
1484,No,28.2
1485,No,13.5
1486,No,35.7
1487,No,42.8
1488,Yes,86.9
1489,Yes,78.2
1490,Yes,58.3
1491,No,13.4
1492,Yes,76.4
1493,Yes,84.4
1494,No,32.3
1495,Yes,53.7
1496,Yes,88.7
1497,No,15.1
1498,No,36.6
1499,No,29.3
1500,No,25.0
1501,Yes,84.6
1502,No,35.5
1503,No,28.3
1504,Yes,85.9
1505,No,15.5
1506,Yes,88.7
1507,No,16.5
1508,Yes,76.7
1509,No,14.1
1510,No,45.1
1511,No,44.4
1512,No,15.8
1513,No,21.7
1514,No,30.3
1515,No,24.0
1516,Yes,54.4
1517,No,36.6
1518,Yes,78.2
1519,No,18.5
1520,Yes,90.0
1521,Yes,90.3
1522,No,11.6
1523,No,43.8
1524,No,22.2
1525,No,46.1
1526,Yes,64.8
1527,No,16.5
1528,No,45.6
1529,No,38.7
1530,No,14.5
1531,No,31.2
1532,No,14.0
1533,No,43.1
1534,No,46.1
1535,Yes,86.0
1536,No,41.0
1537,No,12.5
1538,No,28.8
1539,No,37.7
1540,Yes,51.9
1541,No,34.5
1542,No,49.6
1543,No,44.5
1544,Yes,83.6
1545,No,32.8
1546,Yes,68.3
1547,Yes,83.0
