CustomerID,ChurnRisk,Confidence
171,Low,33.5
172,Low,22.5
173,High,58.8
174,Low,35.3
175,Low,12.3
176,Low,32.8
177,Low,10.5
178,Low,33.0
179,Low,45.9
180,High,65.0
181,High,57.2
182,Low,18.2
183,Low,47.7
184,Low,18.4
185,High,52.7
186,Low,11.9
187,Low,46.7
188,Low,36.0
189,Low,7.4
190,Low,30.9
191,Low,31.4
192,Low,23.8
193,Low,21.8
194,Low,28.6
195,Low,18.2
196,Low,26.9
197,Low,9.3
198,Low,34.7
199,Low,26.7
200,Low,36.1
201,Low,23.8
202,Low,49.9
203,Low,47.6
204,Low,28.8
205,Low,38.0
206,Low,39.4
207,High,51.5
208,Low,32.4
209,High,57.7
210,High,58.1
211,Low,29.7
212,Low,8.0
213,Low,17.9
214,Low,26.0
215,Low,32.4
216,High,62.5
217,High,55.4
218,Low,13.9
219,Low,46.0
220,Low,48.1
221,Low,17.4
222,Low,24.2
223,Low,18.7
224,High,54.2
225,High,58.9
226,Low,32.6
227,Low,8.0
228,High,80.6
229,High,58.2
230,Low,38.7
231,Low,7.7
232,Low,23.7
233,Low,9.5
234,Low,18.5
235,Low,32.4
236,High,52.1
237,Low,20.3
238,High,86.2
239,High,74.2
240,Low,11.1
241,Low,18.3
242,High,54.0
243,Low,22.3
244,Low,46.5
245,Low,13.4
246,High,57.7
247,Low,27.5
248,Low,6.7
249,Low,22.9
250,High,68.2
251,Low,37.6
252,Low,8.5
253,Low,12.4
254,Low,31.0
255,Low,33.9
256,Low,23.1
257,Low,12.1
258,Low,23.3
259,Low,27.8
260,Low,31.9
261,Low,37.3
262,High,59.4
263,Low,30.1
264,Low,22.5
265,Low,18.8
266,Low,38.4
267,Low,8.4
268,Low,17.5
269,Low,49.0
270,Low,40.6
271,Low,14.9
272,High,80.8
273,Low,21.9
274,Low,11.6
275,Low,23.5
276,Low,13.2
277,Low,46.5
278,Low,48.7
279,Low,27.8
280,High,58.4
281,Low,14.4
282,Low,9.9
283,Low,33.9
284,Low,48.2
285,Low,17.9
286,Low,36.4
287,Low,35.7
288,Low,32.8
289,Low,23.5
290,Low,14.7
291,Low,40.4
292,Low,30.8
293,Low,9.6
294,Low,38.6
295,Low,11.6
296,Low,38.4
297,Low,27.7
298,High,71.6
299,High,57.8
300,Low,9.1
301,Low,13.6
302,Low,43.8
303,Low,20.2
304,Low,9.9
305,Low,40.7
306,Low,24.0
307,Low,46.8
308,Low,33.4
309,High,63.8
310,Low,25.9
311,Low,6.1
312,Low,30.8
313,Low,19.6
314,High,64.9
315,Low,29.6
316,Low,17.5
317,High,63.0
318,Low,17.9
319,Low,35.2
320,Low,30.7
321,High,60.2
322,Low,26.0
323,High,59.8
324,Low,11.8
325,Low,13.0
326,Low,39.0
327,Low,17.9
328,High,58.5
329,Low,29.0
330,Low,15.0
331,Low,19.5
332,High,59.7
333,Low,47.6
334,Low,35.0
335,Low,43.6
336,Low,31.5
337,Low,19.1
338,Low,14.7
339,High,53.9
340,High,57.0
341,Low,38.1
342,Low,38.4
343,Low,24.4
344,Low,10.0
345,Low,11.3
346,Low,26.8
347,Low,29.2
348,Low,46.9
349,Low,24.2
350,Low,9.9
351,Low,17.8
352,Low,34.5
353,Low,33.6
354,Low,8.2
355,Low,46.2
356,Low,13.5
357,Low,49.1
358,Low,40.1
359,Low,43.9
360,Low,27.9
361,Low,7.5
362,High,59.2
363,High,61.1
364,Low,23.7
365,Low,9.7
366,Low,32.4
367,Low,36.5
368,Low,19.6
369,Low,13.7
370,Low,36.9
371,Low,47.4
372,Low,24.6
373,Low,18.7
374,Low,26.3
375,Low,17.5
376,Low,26.5
377,High,89.2
378,Low,37.4
379,Low,33.7
380,High,70.7
381,Low,29.4
382,Low,29.4
383,Low,9.2
384,Low,28.9
385,High,54.7
386,Low,26.8
387,Low,29.1
388,Low,17.9
389,Low,19.8
390,Low,29.4
391,Low,24.3
392,Low,30.5
393,High,53.2
394,Low,14.4
395,Low,18.7
396,Low,26.9
397,Low,27.0
398,Low,33.2
399,Low,13.5
400,High,71.5
401,High,63.5
402,Low,38.2
403,Low,21.2
404,Low,16.5
405,Low,8.6
406,Low,47.5
407,High,62.6
408,Low,18.1
409,Low,25.8
410,High,58.8
411,Low,13.1
412,Low,14.9
413,Low,27.5
414,High,83.0
415,Low,17.6
416,Low,11.1
417,High,67.7
418,Low,35.8
419,Low,25.6
420,Low,12.6
421,High,65.9
422,Low,16.8
423,High,57.0
424,Low,45.4
425,Low,45.6
426,Low,36.4
427,Low,41.9
428,Low,48.2
429,Low,42.4
430,High,58.7
431,High,62.9
432,Low,36.5
433,Low,37.3
434,Low,43.3
435,Low,43.6
436,High,60.6
437,Low,19.9
438,Low,35.5
439,Low,29.1
440,Low,45.4
441,Low,46.6
442,Low,11.1
443,Low,20.5
444,High,63.4
445,High,61.5
446,Low,16.7
447,Low,44.6
448,High,50.7
449,Low,44.4
450,High,54.4
451,Low,34.3
452,Low,16.1
453,Low,35.4
454,High,59.7
455,Low,40.8
456,Low,14.7
457,Low,27.6
458,Low,19.9
459,High,57.9
460,Low,29.6
461,Low,17.7
462,Low,18.5
463,Low,32.7
464,Low,27.2
465,Low,5.3
466,Low,34.3
467,Low,9.0
468,High,87.5
469,Low,17.3
470,Low,11.0
471,Low,30.2
472,Low,43.9
473,Low,28.6
474,Low,10.0
475,Low,11.8
476,High,61.3
477,Low,24.1
478,Low,37.1
479,Low,38.7
480,Low,18.6
481,Low,30.3
482,Low,10.1
483,Low,41.5
484,Low,38.5
485,High,59.7
486,Low,27.4
487,Low,17.0
488,Low,40.9
489,Low,7.9
490,High,53.2
491,Low,19.9
492,Low,40.3
493,Low,18.4
494,High,61.2
495,Low,32.1
496,Low,18.5
497,Low,29.6
498,Low,38.1
499,Low,17.6
500,Low,45.0
501,Low,8.3
502,Low,19.5
503,High,63.5
504,Low,28.1
505,Low,44.9
506,Low,10.9
507,Low,35.7
508,High,56.6
509,Low,6.1
510,Low,9.3
511,Low,11.1
512,Low,28.0
513,Low,13.9
514,Low,32.9
515,High,65.3
516,Low,15.4
517,High,66.6
518,Low,33.1
519,High,51.5
520,Low,48.3
521,Low,44.2
522,High,58.9
523,Low,17.1
524,Low,24.6
525,High,61.1
526,Low,7.0
527,Low,21.4
528,Low,11.8
529,High,60.6
530,Low,18.3
531,High,50.9
532,Low,27.0
533,Low,22.4
534,Low,42.6
535,High,57.4
536,High,66.8
537,Low,37.4
538,Low,15.5
539,High,84.9
540,Low,42.8
541,Low,25.9
542,Low,7.4
543,Low,42.7
544,High,62.0
545,High,63.4
546,Low,40.5
547,Low,15.6
548,Low,28.4
549,High,51.1
550,Low,21.2
551,Low,23.1
552,High,63.2
553,Low,36.1
554,Low,13.6
555,Low,38.9
556,High,87.5
557,Low,38.2
558,High,52.3
559,Low,22.8
560,Low,17.4
561,Low,26.4
562,High,52.1
563,Low,28.1
564,High,53.8
565,Low,39.1
566,Low,9.8
567,High,56.5
568,High,54.4
569,Low,19.0
570,Low,22.0
571,Low,47.7
572,High,56.9
573,Low,25.8
574,Low,23.7
575,Low,41.2
576,Low,6.8
577,Low,32.8
578,Low,18.7
579,Low,48.3
580,Low,11.7
581,Low,16.9
582,Low,22.0
583,Low,25.6
584,Low,28.7
585,High,66.6
586,High,60.3
587,High,64.1
588,Low,44.0
589,Low,36.9
590,High,58.7
591,Low,35.6
592,Low,44.4
593,Low,30.4
594,Low,28.9
595,Low,19.6
596,High,59.0
597,Low,21.6
598,Low,39.9
599,High,67.0
600,Low,29.0
601,High,61.0
602,Low,18.9
603,Low,16.5
604,Low,32.3
605,Low,34.1
606,Low,24.9
607,Low,21.0
608,Low,10.6
609,Low,11.8
610,High,62.7
611,Low,34.7
612,Low,12.1
613,High,53.6
614,Low,33.2
615,Low,23.9
616,Low,36.1
617,Low,34.5
618,High,68.0
619,High,55.6
620,Low,13.3
621,Low,41.7
622,Low,42.7
623,High,52.0
624,Low,23.8
625,High,67.8
626,Low,39.6
627,Low,24.5
628,High,53.3
629,Low,22.3
630,Low,39.7
631,High,66.1
632,High,67.6
633,Low,36.0
634,Low,42.6
635,Low,23.4
636,Low,35.2
637,Low,13.2
638,High,58.0
639,High,51.5
640,Low,40.0
641,High,59.7
642,Low,37.5
643,Low,25.3
644,High,55.1
645,High,56.3
646,Low,47.0
647,Low,7.1
648,Low,38.2
649,Low,15.3
650,Low,12.5
651,Low,22.8
652,Low,46.2
653,High,51.5
654,High,66.1
655,Low,17.8
656,Low,24.9
657,Low,22.9
658,High,57.6
659,High,50.5
660,Low,12.4
661,Low,40.2
662,High,59.5
663,Low,7.7
664,Low,20.1
665,Low,17.3
666,Low,9.0
667,Low,27.5
668,Low,6.3
669,High,63.7
670,Low,45.7
671,High,60.2
672,Low,16.5
673,Low,29.9
674,Low,20.7
675,Low,9.5
676,Low,9.7
677,Low,28.2
678,High,60.4
679,Low,8.5
680,Low,19.6
681,High,58.2
682,High,58.1
683,Low,46.9
684,Low,36.3
685,Low,35.3
686,High,56.0
687,Low,17.7
688,High,56.8
689,High,62.9
690,Low,41.5
691,Low,29.1
692,Low,38.0
693,Low,39.7
694,Low,9.1
695,High,59.2
696,Low,19.2
697,Low,44.6
698,High,57.2
699,Low,10.2
700,Low,27.9
701,Low,12.5
702,Low,27.4
703,High,53.7
704,Low,9.2
705,Low,14.5
706,High,82.3
707,Low,28.6
708,Low,24.7
709,Low,11.1
710,Low,31.5
711,High,64.8
712,Low,43.3
713,Low,48.7
714,High,56.8
715,High,72.7
716,Low,13.6
717,Low,40.2
718,Low,23.4
719,Low,29.6
720,Low,42.1
721,High,52.5
722,Low,47.9
723,Low,11.3
724,Low,39.5
725,Low,30.9
726,Low,37.4
727,Low,10.1
728,Low,19.8
729,High,56.2
730,High,62.3
731,Low,24.4
732,Low,10.3
733,Low,36.8
734,Low,42.7
735,High,59.2
736,Low,48.3
737,Low,39.3
738,Low,33.9
739,Low,25.5
740,Low,21.2
741,Low,26.9
742,Low,22.8
743,Low,26.8
744,High,83.3
745,Low,20.1
746,Low,13.6
747,Low,39.9
748,High,51.0
749,Low,33.2
750,High,56.4
751,Low,20.6
752,High,57.7
753,Low,30.9
754,Low,30.7
755,Low,33.3
756,Low,27.4
757,Low,31.5
758,Low,7.2
759,Low,38.7
760,High,51.6
761,High,57.5
762,Low,40.3
763,Low,41.6
764,Low,41.9
765,High,91.0
766,Low,37.8
767,Low,5.9
768,High,73.2
769,Low,36.4
770,High,57.7
771,Low,31.9
772,Low,36.4
773,Low,8.0
774,Low,40.6
775,High,60.7
776,Low,32.2
777,High,68.4
778,Low,37.4
779,Low,7.2
780,Low,40.5
781,Low,11.4
782,Low,10.8
783,Low,15.0
784,Low,16.9
785,High,57.2
786,Low,31.0
787,Low,9.1
788,Low,45.5
789,Low,16.9
790,High,51.4
791,Low,15.0
792,Low,24.9
793,High,60.2
794,Low,32.0
795,Low,30.2
796,Low,30.7
797,High,58.4
798,Low,35.5
799,Low,24.7
800,High,52.6
801,Low,23.4
802,Low,38.2
803,Low,19.1
804,Low,5.6
805,Low,29.5
806,High,55.1
807,Low,36.5
808,Low,5.8
809,High,50.9
810,Low,40.8
811,Low,21.3
812,Low,41.0
813,Low,8.4
814,High,74.6
815,Low,13.3
816,Low,29.3
817,Low,11.4
818,High,59.0
819,Low,20.5
820,Low,41.2
821,Low,32.7
822,Low,40.5
823,Low,44.3
824,High,50.9
825,Low,17.4
826,Low,20.3
827,Low,20.0
828,Low,24.1
829,Low,18.7
830,Low,16.7
831,Low,10.7
832,Low,36.7
833,Low,21.9
834,Low,23.0
835,Low,12.6
836,Low,32.3
837,Low,11.4
838,High,61.4
839,High,51.2
840,Low,33.5
841,High,64.4
842,Low,43.5
843,Low,29.0
844,High,52.0
845,High,58.1
846,High,54.3
847,Low,19.3
848,Low,27.5
849,High,63.7
850,Low,17.8
851,High,59.0
852,High,57.5
853,Low,44.2
854,Low,19.7
855,Low,19.1
856,Low,12.8
857,High,62.0
858,Low,27.9
859,Low,25.7
860,High,60.1
861,High,58.5
862,Low,36.0
863,Low,43.7
864,Low,19.6
865,Low,16.2
866,Low,11.0
867,Low,19.2
868,High,60.8
869,Low,46.5
870,Low,34.0
871,Low,33.1
872,High,81.6
873,Low,23.7
874,Low,9.5
875,Low,22.7
876,High,51.3
877,Low,21.3
878,Low,17.3
879,Low,38.4
880,Low,45.8
881,High,68.7
882,High,70.1
883,Low,42.6
884,High,54.7
885,Low,41.0
886,Low,5.9
887,Low,44.3
888,Low,18.7
889,Low,24.2
890,High,59.0
891,Low,40.7
892,Low,13.3
893,Low,44.9
894,High,66.9
895,Low,34.9
896,Low,21.2
897,Low,18.5
898,High,52.3
899,High,59.9
900,Low,38.7
901,Low,34.2
902,Low,22.6
903,High,54.3
904,Low,29.7
905,High,64.9
906,Low,47.2
907,Low,27.1
908,High,62.6
909,Low,30.0
910,Low,10.6
911,Low,22.5
912,High,62.6
913,Low,35.4
914,Low,41.4
915,Low,33.8
916,High,59.9
917,Low,39.1
918,Low,45.3
919,Low,18.3
920,Low,25.9
921,Low,21.3
922,High,66.8
923,High,81.8
924,Low,23.4
925,Low,26.1
926,Low,18.7
927,Low,29.6
928,Low,39.5
929,Low,44.3
930,Low,35.4
931,High,55.5
932,Low,28.6
933,Low,41.8
934,Low,35.1
935,High,52.5
936,Low,10.3
937,High,61.8
938,High,55.9
939,Low,37.7
940,Low,41.4
941,Low,29.6
942,Low,12.0
943,High,61.0
944,Low,36.2
945,Low,38.4
946,Low,11.4
947,Low,48.0
948,Low,39.4
949,Low,43.9
950,High,57.6
951,High,51.7
952,Low,36.6
953,Low,43.1
954,Low,37.8
955,Low,38.8
956,High,54.1
957,Low,33.3
958,Low,8.7
959,Low,35.4
960,Low,38.6
961,Low,23.6
962,Low,40.1
963,Low,23.6
964,High,90.3
965,High,56.3
966,High,53.9
967,Low,32.2
968,Low,15.3
969,Low,36.9
970,Low,31.1
971,High,60.4
972,Low,6.7
973,Low,36.9
974,Low,21.4
975,Low,31.4
976,Low,33.6
977,High,58.2
978,Low,14.6
979,High,61.6
980,Low,29.5
981,Low,43.0
982,Low,38.4
983,Low,10.5
984,Low,44.6
985,Low,18.7
986,Low,10.4
987,Low,42.8
988,Low,41.0
989,Low,18.2
990,High,58.1
991,Low,27.3
992,Low,17.9
993,Low,29.3
994,Low,28.2
995,Low,39.0
996,Low,25.2
997,Low,21.1
998,High,54.9
999,Low,17.6
1000,Low,44.2
1001,Low,37.7
1002,Low,22.7
1003,Low,20.3
1004,Low,43.7
1005,Low,26.3
1006,High,91.1
1007,Low,13.4
1008,High,53.0
1009,High,55.4
1010,Low,22.7
1011,High,53.9
1012,Low,34.3
1013,Low,8.1
1014,Low,7.5
1015,Low,20.7
1016,Low,34.2
1017,Low,33.5
1018,Low,49.4
1019,High,53.3
1020,Low,33.6
1021,High,55.8
1022,Low,14.0
1023,Low,48.3
1024,Low,10.0
1025,Low,37.2
1026,Low,13.0
1027,Low,16.8
1028,Low,32.1
1029,Low,9.0
1030,Low,45.7
1031,High,56.6
1032,Low,12.8
1033,Low,13.7
1034,Low,19.5
1035,Low,20.2
1036,Low,31.7
1037,Low,37.3
1038,Low,6.8
1039,Low,17.3
1040,Low,16.3
1041,Low,38.4
1042,Low,11.4
1043,High,56.1
1044,Low,15.7
1045,Low,26.1
1046,Low,34.8
1047,High,56.9
1048,High,60.8
1049,Low,32.0
1050,High,58.8
1051,Low,21.3
1052,Low,49.3
1053,Low,42.2
1054,High,57.8
1055,Low,34.8
1056,Low,10.4
1057,Low,16.0
1058,High,63.9
1059,Low,21.4
1060,Low,37.6
1061,High,58.5
1062,Low,12.5
1063,Low,45.2
1064,Low,29.6
1065,Low,6.7
1066,Low,34.7
1067,Low,48.0
1068,Low,30.2
1069,High,65.9
1070,High,50.7
1071,High,59.5
1072,High,61.5
1073,Low,7.5
1074,Low,14.3
1075,Low,17.0
1076,Low,21.5
1077,Low,17.5
1078,Low,39.3
1079,Low,32.5
1080,Low,28.8
1081,Low,38.6
1082,Low,36.3
1083,Low,36.3
1084,Low,14.1
1085,Low,11.1
1086,High,57.6
1087,High,83.8
1088,Low,11.5
1089,Low,5.5
1090,High,53.9
1091,Low,28.2
1092,Low,36.0
1093,Low,41.6
1094,Low,14.9
1095,Low,14.6
1096,Low,37.7
1097,High,84.3
1098,Low,15.2
1099,Low,29.0
1100,Low,9.9
1101,Low,30.8
1102,Low,11.3
1103,Low,13.2
1104,Low,34.3
1105,Low,11.1
1106,High,58.4
1107,Low,19.4
1108,Low,37.6
1109,Low,35.2
1110,Low,13.1
1111,High,58.3
1112,High,57.0
1113,Low,34.2
1114,Low,34.0
1115,High,68.7
1116,Low,49.6
1117,Low,17.0
1118,High,83.9
1119,Low,47.0
1120,Low,29.1
1121,Low,20.7
1122,Low,11.2
1123,High,73.1
1124,Low,28.3
1125,Low,49.0
1126,High,56.2
1127,Low,38.4
1128,High,50.3
1129,Low,35.4
1130,Low,34.5
1131,Low,27.7
1132,Low,39.5
1133,Low,13.6
1134,Low,9.1
1135,Low,19.4
1136,Low,29.2
1137,Low,5.7
1138,Low,25.2
1139,Low,42.3
1140,High,59.1
1141,Low,41.1
1142,Low,33.6
1143,Low,17.4
1144,Low,20.2
1145,High,50.7
1146,Low,32.5
1147,Low,30.8
1148,High,76.8
1149,Low,32.5
1150,Low,17.8
1151,Low,37.6
1152,Low,26.0
1153,High,57.7
1154,High,54.7
1155,Low,27.4
1156,Low,37.3
1157,Low,23.4
1158,Low,48.6
1159,High,75.6
1160,Low,20.1
1161,Low,43.7
1162,High,56.3
1163,Low,36.3
1164,Low,13.3
1165,Low,25.1
1166,High,55.8
1167,Low,29.6
1168,Low,33.3
1169,Low,12.2
1170,Low,38.0
1171,Low,30.1
1172,High,59.1
1173,Low,46.5
1174,Low,24.4
1175,High,56.7
1176,Low,15.9
1177,Low,14.4
1178,Low,10.3
1179,High,50.7
1180,Low,19.8
1181,Low,9.8
1182,Low,23.9
1183,Low,48.9
1184,Low,11.7
1185,High,60.5
1186,Low,37.5
1187,Low,18.6
1188,High,63.1
1189,Low,32.3
1190,Low,41.8
1191,Low,8.4
1192,Low,25.6
1193,High,69.6
1194,High,83.9
1195,Low,11.4
1196,Low,43.3
1197,Low,29.8
1198,Low,15.3
1199,Low,46.1
1200,Low,38.3
1201,Low,22.3
1202,High,69.5
1203,Low,31.8
1204,Low,30.9
1205,Low,15.1
1206,Low,20.2
1207,Low,12.0
1208,Low,18.2
1209,High,63.9
1210,Low,14.1
1211,High,73.3
1212,Low,8.7
1213,Low,24.1
1214,Low,6.8
1215,Low,44.4
1216,High,66.2
1217,Low,29.2
1218,Low,17.7
1219,Low,40.6
1220,High,50.7
1221,Low,20.1
1222,Low,28.7
1223,High,57.3
1224,Low,23.0
1225,High,61.2
1226,High,61.9
1227,Low,37.2
1228,Low,30.3
1229,Low,19.6
1230,Low,6.9
1231,Low,22.7
1232,Low,27.6
1233,High,60.5
1234,Low,25.5
1235,Low,45.6
1236,High,53.1
1237,Low,24.9
1238,Low,23.7
1239,Low,19.7
1240,Low,9.9
1241,Low,34.4
1242,Low,17.2
1243,Low,23.5
1244,Low,23.8
1245,Low,39.3
1246,Low,49.4
1247,Low,7.9
1248,Low,11.4
1249,Low,8.3
1250,Low,5.3
1251,Low,23.8
1252,High,57.1
1253,Low,33.4
1254,High,74.6
1255,High,77.9
1256,Low,20.5
1257,High,52.1
1258,Low,11.3
1259,Low,15.8
1260,Low,17.9
1261,Low,37.9
1262,Low,24.5
1263,Low,41.0
1264,Low,49.4
1265,Low,27.1
1266,High,91.6
1267,Low,43.9
1268,Low,36.4
1269,High,55.7
1270,Low,28.0
1271,Low,35.8
1272,Low,49.0
1273,Low,36.3
1274,Low,17.8
1275,Low,35.2
1276,Low,25.7
1277,Low,44.8
1278,Low,28.2
1279,Low,7.3
1280,Low,8.9
1281,Low,5.9
1282,High,60.2
1283,Low,12.5
1284,High,56.5
1285,High,57.2
1286,Low,45.5
1287,Low,33.7
1288,High,50.9
1289,High,56.5
1290,High,58.3
1291,Low,35.5
1292,Low,41.6
1293,Low,15.5
1294,Low,11.0
1295,Low,23.7
1296,Low,39.3
1297,Low,48.9
1298,Low,8.6
1299,Low,34.1
1300,Low,34.4
1301,Low,46.5
1302,Low,25.4
1303,Low,12.8
1304,Low,31.6
1305,Low,28.9
1306,High,61.3
1307,High,55.6
1308,Low,29.7
1309,Low,20.1
1310,Low,31.1
1311,Low,19.6
1312,Low,30.0
1313,Low,36.6
1314,Low,11.2
1315,High,65.3
1316,Low,34.7
1317,Low,6.6
1318,Low,46.9
1319,High,63.2
1320,Low,35.4
1321,Low,20.7
1322,Low,19.0
1323,Low,49.9
1324,High,60.6
1325,Low,25.9
1326,High,52.1
1327,Low,33.0
1328,Low,20.6
1329,High,55.7
1330,High,55.8
1331,Low,25.9
1332,Low,26.6
1333,Low,27.6
1334,Low,38.9
1335,Low,10.5
1336,Low,46.4
1337,Low,47.8
1338,Low,28.2
1339,High,56.4
1340,High,63.7
1341,High,52.9
1342,High,78.9
1343,Low,20.5
1344,Low,47.0
1345,Low,42.7
1346,Low,9.8
1347,Low,20.2
1348,Low,8.1
1349,Low,22.3
1350,High,53.1
1351,Low,47.6
1352,High,65.9
1353,High,67.4
1354,Low,11.6
1355,Low,47.9
1356,Low,31.5
1357,Low,47.5
1358,Low,20.8
1359,Low,38.4
1360,Low,36.5
1361,Low,12.2
1362,Low,8.1
1363,Low,30.3
1364,Low,6.5
1365,Low,27.9
1366,High,60.1
1367,Low,17.0
1368,High,61.2
1369,Low,8.6
1370,High,63.3
1371,Low,10.1
1372,High,51.7
1373,Low,11.3
1374,High,59.5
1375,High,58.5
1376,Low,19.2
1377,High,73.3
1378,Low,44.6
1379,Low,14.4
1380,Low,22.9
1381,Low,39.7
1382,High,67.4
1383,Low,23.8
1384,Low,27.5
1385,High,55.1
1386,Low,31.6
1387,Low,19.3
1388,Low,32.0
1389,High,52.5
1390,High,66.0
1391,Low,11.2
1392,Low,30.6
1393,Low,45.7
1394,Low,37.3
1395,Low,26.2
1396,Low,26.2
1397,Low,36.7
1398,High,56.9
1399,Low,20.8
1400,Low,10.6
1401,Low,16.0
1402,Low,30.0
1403,Low,36.5
1404,Low,21.3
1405,High,50.3
1406,High,69.3
1407,Low,24.9
1408,Low,36.6
1409,Low,13.1
1410,Low,41.0
1411,High,51.8
1412,Low,10.9
1413,Low,20.6
1414,Low,30.2
1415,Low,22.4
1416,Low,17.8
1417,Low,13.1
1418,Low,18.1
1419,High,57.7
1420,High,62.8
1421,Low,45.9
1422,Low,38.2
1423,Low,45.0
1424,Low,18.8
1425,High,53.0
1426,High,50.6
1427,High,53.8
1428,High,66.9
1429,Low,46.3
1430,Low,20.6
1431,Low,20.0
1432,High,59.8
1433,Low,47.3
1434,High,50.1
1435,High,58.2
1436,Low,27.8
1437,Low,16.3
1438,Low,23.2
1439,High,65.8
1440,Low,33.2
1441,High,59.4
1442,Low,46.0
1443,High,50.2
1444,High,77.6
1445,Low,11.6
1446,Low,32.3
1447,Low,28.5
1448,High,62.0
1449,High,62.1
1450,Low,30.0
1451,Low,37.0
1452,Low,11.2
1453,Low,33.7
1454,Low,46.0
1455,Low,28.8
1456,Low,21.5
1457,Low,11.9
1458,Low,9.2
1459,Low,10.6
1460,High,66.2
1461,Low,23.1
1462,Low,17.3
1463,High,65.4
1464,Low,35.5
1465,Low,15.6
1466,Low,30.1
1467,Low,35.6
1468,Low,34.3
1469,High,63.8
1470,High,84.9
1471,Low,10.9
1472,High,52.4
1473,Low,17.5
1474,Low,14.8
1475,Low,18.8
1476,Low,33.0
1477,Low,13.8
1478,Low,31.9
1479,High,55.7
1480,Low,20.4
1481,Low,20.4
1482,Low,16.2
1483,Low,21.5
1484,Low,18.5
1485,Low,8.1
1486,Low,30.8
1487,Low,32.7
1488,High,57.6
1489,High,81.9
1490,Low,39.4
1491,Low,11.5
1492,High,58.8
1493,High,59.3
1494,Low,34.2
1495,Low,29.2
1496,High,59.0
1497,Low,14.4
1498,Low,36.1
1499,Low,14.4
1500,Low,21.5
1501,High,50.3
1502,Low,18.9
1503,Low,24.8
1504,High,58.7
1505,Low,12.7
1506,High,62.0
1507,Low,11.0
1508,High,58.9
1509,Low,9.5
1510,Low,44.2
1511,Low,33.8
1512,Low,16.0
1513,Low,13.4
1514,Low,34.1
1515,Low,17.5
1516,Low,36.5
1517,Low,38.4
1518,Low,47.3
1519,Low,16.7
1520,High,52.8
1521,High,64.9
1522,Low,6.2
1523,Low,30.9
1524,Low,13.5
1525,Low,20.0
1526,Low,48.2
1527,Low,14.6
1528,Low,39.1
1529,Low,24.5
1530,Low,9.6
1531,Low,18.5
1532,Low,7.4
