CustomerID,ChurnRisk,Confidence
187,Low,4.3
188,Low,4.3
189,Low,4.3
190,Low,4.3
191,Low,4.3
192,Low,4.3
193,Low,4.3
194,Low,4.3
195,Low,4.3
196,Low,4.3
197,Low,4.3
198,Low,4.3
199,Low,4.3
200,Low,4.3
201,Low,4.3
202,Low,4.3
203,Low,4.3
204,Low,4.3
205,Low,4.3
206,Low,4.3
207,Low,4.3
208,Low,4.3
209,Low,4.3
210,Low,4.3
211,Low,4.3
212,Low,4.3
213,Low,4.3
214,Low,4.3
215,Low,4.3
216,Low,4.3
217,Low,4.3
218,Low,4.3
219,Low,4.3
220,Low,4.3
221,Low,4.3
222,Low,4.3
223,Low,4.3
224,Low,4.3
225,Low,4.3
226,Low,4.3
227,Low,4.3
228,Low,4.3
229,Low,4.3
230,Low,4.3
231,Low,4.3
232,Low,4.3
233,Low,4.3
234,Low,4.3
235,Low,4.3
236,Low,4.3
237,Low,4.3
238,Low,4.3
239,Low,4.3
240,Low,4.3
241,Low,4.3
242,Low,4.3
243,Low,4.3
244,Low,4.3
245,Low,4.3
246,Low,4.3
247,Low,4.3
248,Low,4.3
249,Low,4.3
250,Low,4.3
251,Low,4.3
252,Low,4.3
253,Low,4.3
254,Low,4.3
255,Low,4.3
256,Low,4.3
257,Low,4.3
258,Low,4.3
259,Low,4.3
260,Low,4.3
261,Low,4.3
262,Low,4.3
263,Low,4.3
264,Low,4.3
265,Low,4.3
266,Low,4.3
267,Low,4.3
268,Low,4.3
269,Low,4.3
270,Low,4.3
271,Low,4.3
272,Low,4.3
273,Low,4.3
274,Low,4.3
275,Low,4.3
276,Low,4.3
277,Low,4.3
278,Low,4.3
279,Low,4.3
280,Low,4.3
281,Low,4.3
282,Low,4.3
283,Low,4.3
284,Low,4.3
285,Low,4.3
286,Low,4.3
287,Low,4.3
288,Low,4.3
289,Low,4.3
290,Low,4.3
291,Low,4.3
292,Low,4.3
293,Low,4.3
294,Low,4.3
295,Low,4.3
296,Low,4.3
297,Low,4.3
298,Low,4.3
299,Low,4.3
300,Low,4.3
301,Low,4.3
302,Low,4.3
303,Low,4.3
304,Low,4.3
305,Low,4.3
306,Low,4.3
307,Low,4.3
308,Low,4.3
309,Low,4.3
310,Low,4.3
311,Low,4.3
312,Low,4.3
313,Low,4.3
314,Low,4.3
315,Low,4.3
316,Low,4.3
317,Low,4.3
318,Low,4.3
319,Low,4.3
320,Low,4.3
321,Low,4.3
322,Low,4.3
323,Low,4.3
324,Low,4.3
325,Low,4.3
326,Low,4.3
327,Low,4.3
328,Low,4.3
329,Low,4.3
330,Low,4.3
331,Low,4.3
332,Low,4.3
333,Low,4.3
334,Low,4.3
335,Low,4.3
336,Low,4.3
337,Low,4.3
338,Low,4.3
339,Low,4.3
340,Low,4.3
341,Low,4.3
342,Low,4.3
343,Low,4.3
344,Low,4.3
345,Low,4.3
346,Low,4.3
347,Low,4.3
348,Low,4.3
349,Low,4.3
350,Low,4.3
351,Low,4.3
352,Low,4.3
353,Low,4.3
354,Low,4.3
355,Low,4.3
356,Low,4.3
357,Low,4.3
358,Low,4.3
359,Low,4.3
360,Low,4.3
361,Low,4.3
362,Low,4.3
363,Low,4.3
364,Low,4.3
365,Low,4.3
366,Low,4.3
367,Low,4.3
368,Low,4.3
369,Low,4.3
370,Low,4.3
371,Low,4.3
372,Low,4.3
373,Low,4.3
374,Low,4.3
375,Low,4.3
376,Low,4.3
377,Low,4.3
378,Low,4.3
379,Low,4.3
380,Low,4.3
381,Low,4.3
382,Low,4.3
383,Low,4.3
384,Low,4.3
385,Low,4.3
386,Low,4.3
387,Low,4.3
388,Low,4.3
389,Low,4.3
390,Low,4.3
391,Low,4.3
392,Low,4.3
393,Low,4.3
394,Low,4.3
395,Low,4.3
396,Low,4.3
397,Low,4.3
398,Low,4.3
399,Low,4.3
400,Low,4.3
401,Low,4.3
402,Low,4.3
403,Low,4.3
404,Low,4.3
405,Low,4.3
406,Low,4.3
407,Low,4.3
408,Low,4.3
409,Low,4.3
410,Low,4.3
411,Low,4.3
412,Low,4.3
413,Low,4.3
414,Low,4.3
415,Low,4.3
416,Low,4.3
417,Low,4.3
418,Low,4.3
419,Low,4.3
420,Low,4.3
421,Low,4.3
422,Low,4.3
423,Low,4.3
424,Low,4.3
425,Low,4.3
426,Low,4.3
427,Low,4.3
428,Low,4.3
429,Low,4.3
430,Low,4.3
431,Low,4.3
432,Low,4.3
433,Low,4.3
434,Low,4.3
435,Low,4.3
436,Low,4.3
437,Low,4.3
438,Low,4.3
439,Low,4.3
440,Low,4.3
441,Low,4.3
442,Low,4.3
443,Low,4.3
444,Low,4.3
445,Low,4.3
446,Low,4.3
447,Low,4.3
448,Low,4.3
449,Low,4.3
450,Low,4.3
451,Low,4.3
452,Low,4.3
453,Low,4.3
454,Low,4.3
455,Low,4.3
456,Low,4.3
457,Low,4.3
458,Low,4.3
459,Low,4.3
460,Low,4.3
461,Low,4.3
462,Low,4.3
463,Low,4.3
464,Low,4.3
465,Low,4.3
466,Low,4.3
467,Low,4.3
468,Low,4.3
469,Low,4.3
470,Low,4.3
471,Low,4.3
472,Low,4.3
473,Low,4.3
474,Low,4.3
475,Low,4.3
476,Low,4.3
477,Low,4.3
478,Low,4.3
479,Low,4.3
480,Low,4.3
481,Low,4.3
482,Low,4.3
483,Low,4.3
484,Low,4.3
485,Low,4.3
486,Low,4.3
487,Low,4.3
488,Low,4.3
489,Low,4.3
490,Low,4.3
491,Low,4.3
492,Low,4.3
493,Low,4.3
494,Low,4.3
495,Low,4.3
496,Low,4.3
497,Low,4.3
498,Low,4.3
499,Low,4.3
500,Low,4.3
501,Low,4.3
502,Low,4.3
503,Low,4.3
504,Low,4.3
505,Low,4.3
506,Low,4.3
507,Low,4.3
508,Low,4.3
509,Low,4.3
510,Low,4.3
511,Low,4.3
512,Low,4.3
513,Low,4.3
514,Low,4.3
515,Low,4.3
516,Low,4.3
517,Low,4.3
518,Low,4.3
519,Low,4.3
520,Low,4.3
521,Low,4.3
522,Low,4.3
523,Low,4.3
524,Low,4.3
525,Low,4.3
526,Low,4.3
527,Low,4.3
528,Low,4.3
529,Low,4.3
530,Low,4.3
531,Low,4.3
532,Low,4.3
533,Low,4.3
534,Low,4.3
535,Low,4.3
536,Low,4.3
537,Low,4.3
538,Low,4.3
539,Low,4.3
540,Low,4.3
541,Low,4.3
542,Low,4.3
543,Low,4.3
544,Low,4.3
545,Low,4.3
546,Low,4.3
547,Low,4.3
548,Low,4.3
549,Low,4.3
550,Low,4.3
551,Low,4.3
552,Low,4.3
553,Low,4.3
554,Low,4.3
555,Low,4.3
556,Low,4.3
557,Low,4.3
558,Low,4.3
559,Low,4.3
560,Low,4.3
561,Low,4.3
562,Low,4.3
563,Low,4.3
564,Low,4.3
565,Low,4.3
566,Low,4.3
567,Low,4.3
568,Low,4.3
569,Low,4.3
570,Low,4.3
571,Low,4.3
572,Low,4.3
573,Low,4.3
574,Low,4.3
575,Low,4.3
576,Low,4.3
577,Low,4.3
578,Low,4.3
579,Low,4.3
580,Low,4.3
581,Low,4.3
582,Low,4.3
583,Low,4.3
584,Low,4.3
585,Low,4.3
586,Low,4.3
587,Low,4.3
588,Low,4.3
589,Low,4.3
590,Low,4.3
591,Low,4.3
592,Low,4.3
593,Low,4.3
594,Low,4.3
595,Low,4.3
596,Low,4.3
597,Low,4.3
598,Low,4.3
599,Low,4.3
600,Low,4.3
601,Low,4.3
602,Low,4.3
603,Low,4.3
604,Low,4.3
605,Low,4.3
606,Low,4.3
607,Low,4.3
608,Low,4.3
609,Low,4.3
610,Low,4.3
611,Low,4.3
612,Low,4.3
613,Low,4.3
614,Low,4.3
615,Low,4.3
616,Low,4.3
617,Low,4.3
618,Low,4.3
619,Low,4.3
620,Low,4.3
621,Low,4.3
622,Low,4.3
623,Low,4.3
624,Low,4.3
625,Low,4.3
626,Low,4.3
627,Low,4.3
628,Low,4.3
629,Low,4.3
630,Low,4.3
631,Low,4.3
632,Low,4.3
633,Low,4.3
634,Low,4.3
635,Low,4.3
636,Low,4.3
637,Low,4.3
638,Low,4.3
639,Low,4.3
640,Low,4.3
641,Low,4.3
642,Low,4.3
643,Low,4.3
644,Low,4.3
645,Low,4.3
646,Low,4.3
647,Low,4.3
648,Low,4.3
649,Low,4.3
650,Low,4.3
651,Low,4.3
652,Low,4.3
653,Low,4.3
654,Low,4.3
655,Low,4.3
656,Low,4.3
657,Low,4.3
658,Low,4.3
659,Low,4.3
660,Low,4.3
661,Low,4.3
662,Low,4.3
663,Low,4.3
664,Low,4.3
665,Low,4.3
666,Low,4.3
667,Low,4.3
668,Low,4.3
669,Low,4.3
670,Low,4.3
671,Low,4.3
672,Low,4.3
673,Low,4.3
674,Low,4.3
675,Low,4.3
676,Low,4.3
677,Low,4.3
678,Low,4.3
679,Low,4.3
680,Low,4.3
681,Low,4.3
682,Low,4.3
683,Low,4.3
684,Low,4.3
685,Low,4.3
686,Low,4.3
687,Low,4.3
688,Low,4.3
689,Low,4.3
690,Low,4.3
691,Low,4.3
692,Low,4.3
693,Low,4.3
694,Low,4.3
695,Low,4.3
696,Low,4.3
697,Low,4.3
698,Low,4.3
699,Low,4.3
700,Low,4.3
701,Low,4.3
702,Low,4.3
703,Low,4.3
704,Low,4.3
705,Low,4.3
706,Low,4.3
707,Low,4.3
708,Low,4.3
709,Low,4.3
710,Low,4.3
711,Low,4.3
712,Low,4.3
713,Low,4.3
714,Low,4.3
715,Low,4.3
716,Low,4.3
717,Low,4.3
718,Low,4.3
719,Low,4.3
720,Low,4.3
721,Low,4.3
722,Low,4.3
723,Low,4.3
724,Low,4.3
725,Low,4.3
726,Low,4.3
727,Low,4.3
728,Low,4.3
729,Low,4.3
730,Low,4.3
731,Low,4.3
732,Low,4.3
733,Low,4.3
734,Low,4.3
735,Low,4.3
736,Low,4.3
737,Low,4.3
738,Low,4.3
739,Low,4.3
740,Low,4.3
741,Low,4.3
742,Low,4.3
743,Low,4.3
744,Low,4.3
745,Low,4.3
746,Low,4.3
747,Low,4.3
748,Low,4.3
749,Low,4.3
750,Low,4.3
751,Low,4.3
752,Low,4.3
753,Low,4.3
754,Low,4.3
755,Low,4.3
756,Low,4.3
757,Low,4.3
758,Low,4.3
759,Low,4.3
760,Low,4.3
761,Low,4.3
762,Low,4.3
763,Low,4.3
764,Low,4.3
765,Low,4.3
766,Low,4.3
767,Low,4.3
768,Low,4.3
769,Low,4.3
770,Low,4.3
771,Low,4.3
772,Low,4.3
773,Low,4.3
774,Low,4.3
775,Low,4.3
776,Low,4.3
777,Low,4.3
778,Low,4.3
779,Low,4.3
780,Low,4.3
781,Low,4.3
782,Low,4.3
783,Low,4.3
784,Low,4.3
785,Low,4.3
786,Low,4.3
787,Low,4.3
788,Low,4.3
789,Low,4.3
790,Low,4.3
791,Low,4.3
792,Low,4.3
793,Low,4.3
794,Low,4.3
795,Low,4.3
796,Low,4.3
797,Low,4.3
798,Low,4.3
799,Low,4.3
800,Low,4.3
801,Low,4.3
802,Low,4.3
803,Low,4.3
804,Low,4.3
805,Low,4.3
806,Low,4.3
807,Low,4.3
808,Low,4.3
809,Low,4.3
810,Low,4.3
811,Low,4.3
812,Low,4.3
813,Low,4.3
814,Low,4.3
815,Low,4.3
816,Low,4.3
817,Low,4.3
818,Low,4.3
819,Low,4.3
820,Low,4.3
821,Low,4.3
822,Low,4.3
823,Low,4.3
824,Low,4.3
825,Low,4.3
826,Low,4.3
827,Low,4.3
828,Low,4.3
829,Low,4.3
830,Low,4.3
831,Low,4.3
832,Low,4.3
833,Low,4.3
834,Low,4.3
835,Low,4.3
836,Low,4.3
837,Low,4.3
838,Low,4.3
839,Low,4.3
840,Low,4.3
841,Low,4.3
842,Low,4.3
843,Low,4.3
844,Low,4.3
845,Low,4.3
846,Low,4.3
847,Low,4.3
848,Low,4.3
849,Low,4.3
850,Low,4.3
851,Low,4.3
852,Low,4.3
853,Low,4.3
854,Low,4.3
855,Low,4.3
856,Low,4.3
857,Low,4.3
858,Low,4.3
859,Low,4.3
860,Low,4.3
861,Low,4.3
862,Low,4.3
863,Low,4.3
864,Low,4.3
865,Low,4.3
866,Low,4.3
867,Low,4.3
868,Low,4.3
869,Low,4.3
870,Low,4.3
871,Low,4.3
872,Low,4.3
873,Low,4.3
874,Low,4.3
875,Low,4.3
876,Low,4.3
877,Low,4.3
878,Low,4.3
879,Low,4.3
880,Low,4.3
881,Low,4.3
882,Low,4.3
883,Low,4.3
884,Low,4.3
885,Low,4.3
886,Low,4.3
887,Low,4.3
888,Low,4.3
889,Low,4.3
890,Low,4.3
891,Low,4.3
892,Low,4.3
893,Low,4.3
894,Low,4.3
895,Low,4.3
896,Low,4.3
897,Low,4.3
898,Low,4.3
899,Low,4.3
900,Low,4.3
901,Low,4.3
902,Low,4.3
903,Low,4.3
904,Low,4.3
905,Low,4.3
906,Low,4.3
907,Low,4.3
908,Low,4.3
909,Low,4.3
910,Low,4.3
911,Low,4.3
912,Low,4.3
913,Low,4.3
914,Low,4.3
915,Low,4.3
916,Low,4.3
917,Low,4.3
918,Low,4.3
919,Low,4.3
920,Low,4.3
921,Low,4.3
922,Low,4.3
923,Low,4.3
924,Low,4.3
925,Low,4.3
926,Low,4.3
927,Low,4.3
928,Low,4.3
929,Low,4.3
930,Low,4.3
931,Low,4.3
932,Low,4.3
933,Low,4.3
934,Low,4.3
935,Low,4.3
936,Low,4.3
937,Low,4.3
938,Low,4.3
939,Low,4.3
940,Low,4.3
941,Low,4.3
942,Low,4.3
943,Low,4.3
944,Low,4.3
945,Low,4.3
946,Low,4.3
947,Low,4.3
948,Low,4.3
949,Low,4.3
950,Low,4.3
951,Low,4.3
952,Low,4.3
953,Low,4.3
954,Low,4.3
955,Low,4.3
956,Low,4.3
957,Low,4.3
958,Low,4.3
959,Low,4.3
960,Low,4.3
961,Low,4.3
962,Low,4.3
963,Low,4.3
964,Low,4.3
965,Low,4.3
966,Low,4.3
967,Low,4.3
968,Low,4.3
969,Low,4.3
970,Low,4.3
971,Low,4.3
972,Low,4.3
973,Low,4.3
974,Low,4.3
975,Low,4.3
976,Low,4.3
977,Low,4.3
978,Low,4.3
979,Low,4.3
980,Low,4.3
981,Low,4.3
982,Low,4.3
983,Low,4.3
984,Low,4.3
985,Low,4.3
986,Low,4.3
987,Low,4.3
988,Low,4.3
989,Low,4.3
990,Low,4.3
991,Low,4.3
992,Low,4.3
993,Low,4.3
994,Low,4.3
995,Low,4.3
996,Low,4.3
997,Low,4.3
998,Low,4.3
999,Low,4.3
1000,Low,4.3
1001,Low,4.3
1002,Low,4.3
1003,Low,4.3
1004,Low,4.3
1005,Low,4.3
1006,Low,4.3
1007,Low,4.3
1008,Low,4.3
1009,Low,4.3
1010,Low,4.3
1011,Low,4.3
1012,Low,4.3
1013,Low,4.3
1014,Low,4.3
1015,Low,4.3
1016,Low,4.3
1017,Low,4.3
1018,Low,4.3
1019,Low,4.3
1020,Low,4.3
1021,Low,4.3
1022,Low,4.3
1023,Low,4.3
1024,Low,4.3
1025,Low,4.3
1026,Low,4.3
1027,Low,4.3
1028,Low,4.3
1029,Low,4.3
1030,Low,4.3
1031,Low,4.3
1032,Low,4.3
1033,Low,4.3
1034,Low,4.3
1035,Low,4.3
1036,Low,4.3
1037,Low,4.3
1038,Low,4.3
1039,Low,4.3
1040,Low,4.3
1041,Low,4.3
1042,Low,4.3
1043,Low,4.3
1044,Low,4.3
1045,Low,4.3
1046,Low,4.3
1047,Low,4.3
1048,Low,4.3
1049,Low,4.3
1050,Low,4.3
1051,Low,4.3
1052,Low,4.3
1053,Low,4.3
1054,Low,4.3
1055,Low,4.3
1056,Low,4.3
1057,Low,4.3
1058,Low,4.3
1059,Low,4.3
1060,Low,4.3
1061,Low,4.3
1062,Low,4.3
1063,Low,4.3
1064,Low,4.3
1065,Low,4.3
1066,Low,4.3
1067,Low,4.3
1068,Low,4.3
1069,Low,4.3
1070,Low,4.3
1071,Low,4.3
1072,Low,4.3
1073,Low,4.3
1074,Low,4.3
1075,Low,4.3
1076,Low,4.3
1077,Low,4.3
1078,Low,4.3
1079,Low,4.3
1080,Low,4.3
1081,Low,4.3
1082,Low,4.3
1083,Low,4.3
1084,Low,4.3
1085,Low,4.3
1086,Low,4.3
1087,Low,4.3
1088,Low,4.3
1089,Low,4.3
1090,Low,4.3
1091,Low,4.3
1092,Low,4.3
1093,Low,4.3
1094,Low,4.3
1095,Low,4.3
1096,Low,4.3
1097,Low,4.3
1098,Low,4.3
1099,Low,4.3
1100,Low,4.3
1101,Low,4.3
1102,Low,4.3
1103,Low,4.3
1104,Low,4.3
1105,Low,4.3
1106,Low,4.3
1107,Low,4.3
1108,Low,4.3
1109,Low,4.3
1110,Low,4.3
1111,Low,4.3
1112,Low,4.3
1113,Low,4.3
1114,Low,4.3
1115,Low,4.3
1116,Low,4.3
1117,Low,4.3
1118,Low,4.3
1119,Low,4.3
1120,Low,4.3
1121,Low,4.3
1122,Low,4.3
1123,Low,4.3
1124,Low,4.3
1125,Low,4.3
1126,Low,4.3
1127,Low,4.3
1128,Low,4.3
1129,Low,4.3
1130,Low,4.3
1131,Low,4.3
1132,Low,4.3
1133,Low,4.3
1134,Low,4.3
1135,Low,4.3
1136,Low,4.3
1137,Low,4.3
1138,Low,4.3
1139,Low,4.3
1140,Low,4.3
1141,Low,4.3
1142,Low,4.3
1143,Low,4.3
1144,Low,4.3
1145,Low,4.3
1146,Low,4.3
1147,Low,4.3
1148,Low,4.3
1149,Low,4.3
1150,Low,4.3
1151,Low,4.3
1152,Low,4.3
1153,Low,4.3
1154,Low,4.3
1155,Low,4.3
1156,Low,4.3
1157,Low,4.3
1158,Low,4.3
1159,Low,4.3
1160,Low,4.3
1161,Low,4.3
1162,Low,4.3
1163,Low,4.3
1164,Low,4.3
1165,Low,4.3
1166,Low,4.3
1167,Low,4.3
1168,Low,4.3
1169,Low,4.3
1170,Low,4.3
1171,Low,4.3
1172,Low,4.3
1173,Low,4.3
1174,Low,4.3
1175,Low,4.3
1176,Low,4.3
1177,Low,4.3
1178,Low,4.3
1179,Low,4.3
1180,Low,4.3
1181,Low,4.3
1182,Low,4.3
1183,Low,4.3
1184,Low,4.3
1185,Low,4.3
1186,Low,4.3
1187,Low,4.3
1188,Low,4.3
1189,Low,4.3
1190,Low,4.3
1191,Low,4.3
1192,Low,4.3
1193,Low,4.3
1194,Low,4.3
1195,Low,4.3
1196,Low,4.3
1197,Low,4.3
1198,Low,4.3
1199,Low,4.3
1200,Low,4.3
1201,Low,4.3
1202,Low,4.3
1203,Low,4.3
1204,Low,4.3
1205,Low,4.3
1206,Low,4.3
1207,Low,4.3
1208,Low,4.3
1209,Low,4.3
1210,Low,4.3
1211,Low,4.3
1212,Low,4.3
1213,Low,4.3
1214,Low,4.3
1215,Low,4.3
1216,Low,4.3
1217,Low,4.3
1218,Low,4.3
1219,Low,4.3
1220,Low,4.3
1221,Low,4.3
1222,Low,4.3
1223,Low,4.3
1224,Low,4.3
1225,Low,4.3
1226,Low,4.3
1227,Low,4.3
1228,Low,4.3
1229,Low,4.3
1230,Low,4.3
1231,Low,4.3
1232,Low,4.3
1233,Low,4.3
1234,Low,4.3
1235,Low,4.3
1236,Low,4.3
1237,Low,4.3
1238,Low,4.3
1239,Low,4.3
1240,Low,4.3
1241,Low,4.3
1242,Low,4.3
1243,Low,4.3
1244,Low,4.3
1245,Low,4.3
1246,Low,4.3
1247,Low,4.3
1248,Low,4.3
1249,Low,4.3
1250,Low,4.3
1251,Low,4.3
1252,Low,4.3
1253,Low,4.3
1254,Low,4.3
1255,Low,4.3
1256,Low,4.3
1257,Low,4.3
1258,Low,4.3
1259,Low,4.3
1260,Low,4.3
1261,Low,4.3
1262,Low,4.3
1263,Low,4.3
1264,Low,4.3
1265,Low,4.3
1266,Low,4.3
1267,Low,4.3
1268,Low,4.3
1269,Low,4.3
1270,Low,4.3
1271,Low,4.3
1272,Low,4.3
1273,Low,4.3
1274,Low,4.3
1275,Low,4.3
1276,Low,4.3
1277,Low,4.3
1278,Low,4.3
1279,Low,4.3
1280,Low,4.3
1281,Low,4.3
1282,Low,4.3
1283,Low,4.3
1284,Low,4.3
1285,Low,4.3
1286,Low,4.3
1287,Low,4.3
1288,Low,4.3
1289,Low,4.3
1290,Low,4.3
1291,Low,4.3
1292,Low,4.3
1293,Low,4.3
1294,Low,4.3
1295,Low,4.3
1296,Low,4.3
1297,Low,4.3
1298,Low,4.3
1299,Low,4.3
1300,Low,4.3
1301,Low,4.3
1302,Low,4.3
1303,Low,4.3
1304,Low,4.3
1305,Low,4.3
1306,Low,4.3
1307,Low,4.3
1308,Low,4.3
1309,Low,4.3
1310,Low,4.3
1311,Low,4.3
1312,Low,4.3
1313,Low,4.3
1314,Low,4.3
1315,Low,4.3
1316,Low,4.3
1317,Low,4.3
1318,Low,4.3
1319,Low,4.3
1320,Low,4.3
1321,Low,4.3
1322,Low,4.3
1323,Low,4.3
1324,Low,4.3
1325,Low,4.3
1326,Low,4.3
1327,Low,4.3
1328,Low,4.3
1329,Low,4.3
1330,Low,4.3
1331,Low,4.3
1332,Low,4.3
1333,Low,4.3
1334,Low,4.3
1335,Low,4.3
1336,Low,4.3
1337,Low,4.3
1338,Low,4.3
1339,Low,4.3
1340,Low,4.3
1341,Low,4.3
1342,Low,4.3
1343,Low,4.3
1344,Low,4.3
1345,Low,4.3
1346,Low,4.3
1347,Low,4.3
1348,Low,4.3
1349,Low,4.3
1350,Low,4.3
1351,Low,4.3
1352,Low,4.3
1353,Low,4.3
1354,Low,4.3
1355,Low,4.3
1356,Low,4.3
1357,Low,4.3
1358,Low,4.3
1359,Low,4.3
1360,Low,4.3
1361,Low,4.3
1362,Low,4.3
1363,Low,4.3
1364,Low,4.3
1365,Low,4.3
1366,Low,4.3
1367,Low,4.3
1368,Low,4.3
1369,Low,4.3
1370,Low,4.3
1371,Low,4.3
1372,Low,4.3
1373,Low,4.3
1374,Low,4.3
1375,Low,4.3
1376,Low,4.3
1377,Low,4.3
1378,Low,4.3
1379,Low,4.3
1380,Low,4.3
1381,Low,4.3
1382,Low,4.3
1383,Low,4.3
1384,Low,4.3
1385,Low,4.3
1386,Low,4.3
1387,Low,4.3
1388,Low,4.3
1389,Low,4.3
1390,Low,4.3
1391,Low,4.3
1392,Low,4.3
1393,Low,4.3
1394,Low,4.3
1395,Low,4.3
1396,Low,4.3
1397,Low,4.3
1398,Low,4.3
1399,Low,4.3
1400,Low,4.3
1401,Low,4.3
1402,Low,4.3
1403,Low,4.3
1404,Low,4.3
1405,Low,4.3
1406,Low,4.3
1407,Low,4.3
1408,Low,4.3
1409,Low,4.3
1410,Low,4.3
1411,Low,4.3
1412,Low,4.3
1413,Low,4.3
1414,Low,4.3
1415,Low,4.3
1416,Low,4.3
1417,Low,4.3
1418,Low,4.3
1419,Low,4.3
1420,Low,4.3
1421,Low,4.3
1422,Low,4.3
1423,Low,4.3
1424,Low,4.3
1425,Low,4.3
1426,Low,4.3
1427,Low,4.3
1428,Low,4.3
1429,Low,4.3
1430,Low,4.3
1431,Low,4.3
1432,Low,4.3
1433,Low,4.3
1434,Low,4.3
1435,Low,4.3
1436,Low,4.3
1437,Low,4.3
1438,Low,4.3
1439,Low,4.3
1440,Low,4.3
1441,Low,4.3
1442,Low,4.3
1443,Low,4.3
1444,Low,4.3
1445,Low,4.3
1446,Low,4.3
1447,Low,4.3
1448,Low,4.3
1449,Low,4.3
1450,Low,4.3
1451,Low,4.3
1452,Low,4.3
1453,Low,4.3
1454,Low,4.3
1455,Low,4.3
1456,Low,4.3
1457,Low,4.3
1458,Low,4.3
1459,Low,4.3
1460,Low,4.3
1461,Low,4.3
1462,Low,4.3
1463,Low,4.3
1464,Low,4.3
1465,Low,4.3
1466,Low,4.3
1467,Low,4.3
1468,Low,4.3
1469,Low,4.3
1470,Low,4.3
1471,Low,4.3
1472,Low,4.3
1473,Low,4.3
1474,Low,4.3
1475,Low,4.3
1476,Low,4.3
1477,Low,4.3
1478,Low,4.3
1479,Low,4.3
1480,Low,4.3
1481,Low,4.3
1482,Low,4.3
1483,Low,4.3
1484,Low,4.3
1485,Low,4.3
1486,Low,4.3
1487,Low,4.3
1488,Low,4.3
1489,Low,4.3
1490,Low,4.3
1491,Low,4.3
1492,Low,4.3
1493,Low,4.3
1494,Low,4.3
1495,Low,4.3
1496,Low,4.3
