CustomerID,ChurnRisk,Confidence
921,Low,21.3
922,High,76.8
923,High,90.0
924,Low,22.1
925,Low,26.9
926,Low,18.7
927,Low,29.7
928,Low,39.1
929,Low,42.9
930,Low,40.0
931,High,55.2
932,Low,27.8
933,Low,41.8
934,Low,42.4
935,High,52.5
936,Low,11.2
937,High,65.9
938,High,57.9
939,Low,40.5
940,Low,43.9
941,Low,29.3
942,Low,10.2
943,High,81.8
944,Low,40.3
945,Low,43.1
946,Low,12.7
947,High,52.8
948,Low,39.4
949,Low,45.0
950,High,68.9
951,High,50.9
952,Low,36.6
953,Low,46.1
954,Low,40.0
955,Low,37.5
956,High,71.3
957,Low,29.0
958,Low,8.5
959,Low,35.4
960,Low,36.6
961,Low,22.9
962,Low,42.6
963,Low,21.2
964,High,96.9
965,High,60.2
966,High,54.7
967,Low,32.8
968,Low,12.8
969,Low,38.7
970,Low,31.0
971,High,60.0
972,Low,8.1
973,Low,43.2
974,Low,23.1
975,Low,31.1
976,Low,32.9
977,High,73.8
978,Low,14.0
979,High,83.9
980,Low,31.7
981,Low,42.7
982,Low,45.9
983,Low,10.5
984,Low,44.6
985,Low,18.7
986,Low,10.8
987,Low,43.9
988,Low,43.5
989,Low,17.5
990,High,85.9
991,Low,28.3
992,Low,18.0
993,Low,30.0
994,Low,30.7
995,Low,44.7
996,Low,27.1
997,Low,20.6
998,High,54.9
999,Low,17.0
1000,Low,47.7
1001,Low,37.7
1002,Low,20.8
1003,Low,21.6
1004,Low,49.1
1005,Low,22.8
1006,High,94.1
1007,Low,9.6
1008,High,53.3
1009,High,75.0
1010,Low,27.8
1011,High,59.5
1012,Low,33.7
1013,Low,7.6
1014,Low,8.9
1015,Low,18.7
1016,Low,34.8
1017,Low,32.7
1018,High,57.9
1019,High,71.5
1020,Low,31.5
1021,High,78.0
1022,Low,14.0
1023,High,50.0
1024,Low,10.5
1025,Low,40.1
1026,Low,10.4
1027,Low,13.3
1028,Low,30.5
1029,Low,10.0
1030,High,63.0
1031,High,59.1
1032,Low,12.7
1033,Low,11.8
1034,Low,19.2
1035,Low,20.2
1036,Low,29.6
1037,Low,40.6
1038,Low,7.8
1039,Low,18.4
1040,Low,20.3
1041,Low,38.4
1042,Low,10.4
1043,High,60.0
1044,Low,16.4
1045,Low,27.6
1046,Low,31.2
1047,High,62.4
1048,High,86.9
1049,Low,36.1
1050,High,60.1
1051,Low,25.9
1052,High,52.0
1053,Low,43.1
1054,High,60.0
1055,Low,34.9
1056,Low,10.9
1057,Low,13.1
1058,High,88.7
1059,Low,19.9
1060,Low,41.5
1061,High,81.2
1062,Low,13.5
1063,Low,48.7
1064,Low,30.6
1065,Low,8.4
1066,Low,30.2
1067,Low,49.8
1068,Low,28.1
1069,High,71.9
1070,High,54.0
1071,High,83.9
1072,High,63.2
1073,Low,8.7
1074,Low,12.3
1075,Low,15.8
1076,Low,21.2
1077,Low,17.1
1078,Low,38.9
1079,Low,32.5
1080,Low,28.5
1081,Low,38.6
1082,Low,37.5
1083,Low,39.1
1084,Low,11.4
1085,Low,10.2
1086,High,66.3
1087,High,89.3
1088,Low,9.1
1089,Low,5.5
1090,High,53.3
1091,Low,28.4
1092,Low,36.1
1093,Low,47.2
1094,Low,14.8
1095,Low,12.9
1096,Low,40.2
1097,High,89.1
1098,Low,12.3
1099,Low,29.7
1100,Low,9.9
1101,Low,30.3
1102,Low,9.2
1103,Low,11.7
1104,Low,31.7
1105,Low,8.7
1106,High,78.0
1107,Low,18.7
1108,Low,38.9
1109,Low,33.1
1110,Low,10.7
1111,High,61.1
1112,High,61.0
1113,Low,40.1
1114,Low,37.8
1115,High,89.2
1116,High,56.1
1117,Low,16.3
1118,High,94.7
1119,High,51.9
1120,Low,29.1
1121,Low,22.0
1122,Low,9.5
1123,High,83.7
1124,Low,27.2
1125,High,50.5
1126,High,57.4
1127,Low,42.7
1128,Low,48.5
1129,Low,38.7
1130,Low,33.8
1131,Low,26.7
1132,Low,39.9
1133,Low,15.7
1134,Low,8.7
1135,Low,19.0
1136,Low,28.9
1137,Low,7.2
1138,Low,25.3
1139,Low,47.4
1140,High,59.1
1141,Low,40.8
1142,Low,31.8
1143,Low,18.2
1144,Low,22.7
1145,High,52.4
1146,Low,33.1
1147,Low,27.8
1148,High,81.7
1149,Low,31.6
1150,Low,16.9
1151,Low,37.6
1152,Low,26.7
1153,High,59.3
1154,High,76.7
1155,Low,27.1
1156,Low,37.5
1157,Low,24.6
1158,High,61.5
1159,High,82.9
1160,Low,19.1
1161,Low,44.6
1162,High,63.2
1163,Low,37.4
1164,Low,13.6
1165,Low,23.5
1166,High,73.1
1167,Low,28.1
1168,Low,33.6
1169,Low,10.6
1170,Low,36.6
1171,Low,34.2
1172,High,60.8
1173,Low,44.8
1174,Low,21.6
1175,High,63.5
1176,Low,16.5
1177,Low,11.6
1178,Low,9.1
1179,High,74.8
1180,Low,21.7
1181,Low,9.1
1182,Low,29.4
1183,Low,49.8
1184,Low,13.1
1185,High,83.8
1186,Low,35.6
1187,Low,18.4
1188,High,66.8
1189,Low,28.9
1190,Low,41.2
1191,Low,8.8
1192,Low,24.2
1193,High,80.9
1194,High,89.4
1195,Low,9.3
1196,Low,47.6
1197,Low,29.9
1198,Low,11.2
1199,Low,48.8
1200,Low,38.3
1201,Low,23.8
1202,High,88.0
1203,Low,32.2
1204,Low,29.2
1205,Low,15.2
1206,Low,20.0
1207,Low,8.9
1208,Low,16.4
1209,High,65.8
1210,Low,9.9
1211,High,76.7
1212,Low,7.3
1213,Low,24.8
1214,Low,6.9
1215,Low,42.8
1216,High,89.6
1217,Low,28.0
1218,Low,15.9
1219,Low,43.6
1220,High,50.8
1221,Low,20.9
1222,Low,30.4
1223,High,82.2
1224,Low,24.3
1225,High,83.9
1226,High,62.5
1227,Low,40.1
1228,Low,27.2
1229,Low,19.3
1230,Low,7.4
1231,Low,24.1
1232,Low,27.6
1233,High,83.0
1234,Low,27.4
1235,Low,46.5
1236,High,55.7
1237,Low,25.2
1238,Low,23.5
1239,Low,20.5
1240,Low,8.1
1241,Low,33.2
1242,Low,16.2
1243,Low,24.2
1244,Low,21.8
1245,Low,37.7
1246,High,52.6
1247,Low,8.1
1248,Low,8.5
1249,Low,9.8
1250,Low,6.9
1251,Low,23.6
1252,High,64.7
1253,Low,36.6
1254,High,83.3
1255,High,81.7
1256,Low,20.6
1257,High,67.5
1258,Low,11.5
1259,Low,13.5
1260,Low,16.2
1261,Low,40.7
1262,Low,25.8
1263,Low,41.1
1264,High,55.0
1265,Low,25.4
1266,High,96.4
1267,Low,45.2
1268,Low,36.4
1269,High,72.0
1270,Low,26.7
1271,Low,35.4
1272,High,50.5
1273,Low,35.9
1274,Low,14.3
1275,Low,36.1
1276,Low,25.2
1277,Low,46.5
1278,Low,29.1
1279,Low,9.2
1280,Low,9.1
1281,Low,6.8
1282,High,83.2
1283,Low,14.0
1284,High,57.9
1285,High,58.3
1286,Low,46.3
1287,Low,31.2
1288,High,55.7
1289,High,60.1
1290,High,58.3
1291,Low,38.8
1292,Low,41.0
1293,Low,14.1
1294,Low,11.0
1295,Low,22.9
1296,Low,41.4
1297,High,55.6
1298,Low,7.2
1299,Low,35.7
1300,Low,34.5
1301,Low,45.8
1302,Low,26.1
1303,Low,9.9
1304,Low,27.2
1305,Low,30.9
1306,High,81.7
1307,High,58.8
1308,Low,28.8
1309,Low,21.7
1310,Low,27.0
1311,Low,17.8
1312,Low,29.4
1313,Low,38.8
1314,Low,11.8
1315,High,90.0
1316,Low,34.7
1317,Low,6.7
1318,Low,47.3
1319,High,69.6
1320,Low,34.2
1321,Low,22.1
1322,Low,18.1
1323,High,56.7
1324,High,70.8
1325,Low,23.3
1326,High,52.5
1327,Low,35.1
1328,Low,17.7
1329,High,58.6
1330,High,57.7
1331,Low,27.8
1332,Low,25.9
1333,Low,28.6
1334,Low,38.6
1335,Low,11.5
1336,High,61.8
1337,Low,48.9
1338,Low,27.6
1339,High,58.8
1340,High,64.3
1341,High,59.5
1342,High,84.0
1343,Low,27.7
1344,High,64.4
1345,Low,42.6
1346,Low,8.1
1347,Low,20.0
1348,Low,9.1
1349,Low,22.3
1350,High,66.7
1351,Low,46.1
1352,High,65.8
1353,High,67.7
1354,Low,9.6
1355,High,61.8
1356,Low,33.9
1357,Low,47.4
1358,Low,18.0
1359,Low,37.0
1360,Low,35.6
1361,Low,12.2
1362,Low,8.8
1363,Low,28.8
1364,Low,6.7
1365,Low,29.1
1366,High,76.6
1367,Low,15.8
1368,High,62.8
1369,Low,10.1
1370,High,64.9
1371,Low,8.1
1372,High,67.2
1373,Low,12.6
1374,High,82.1
1375,High,75.9
1376,Low,17.3
1377,High,76.8
1378,High,52.2
1379,Low,14.2
1380,Low,19.5
1381,Low,41.3
1382,High,67.4
1383,Low,24.2
1384,Low,25.8
1385,High,66.9
1386,Low,30.4
1387,Low,16.7
1388,Low,39.5
1389,High,52.5
1390,High,90.8
1391,Low,9.6
1392,Low,30.6
1393,High,55.1
1394,Low,41.1
1395,Low,27.4
1396,Low,28.2
1397,Low,38.2
1398,High,55.6
1399,Low,21.1
1400,Low,8.6
1401,Low,17.9
1402,Low,30.1
1403,Low,40.3
1404,Low,21.3
1405,High,57.3
1406,High,80.6
1407,Low,25.2
1408,Low,38.4
1409,Low,13.5
1410,Low,46.2
1411,High,55.9
1412,Low,12.4
1413,Low,20.0
1414,Low,25.6
1415,Low,22.8
1416,Low,19.9
1417,Low,9.9
1418,Low,19.2
1419,High,59.9
1420,High,67.4
1421,Low,47.8
1422,Low,37.5
1423,Low,45.0
1424,Low,16.9
1425,High,67.5
1426,High,55.5
1427,High,54.9
1428,High,88.8
1429,High,64.8
1430,Low,18.3
1431,Low,20.1
1432,High,75.9
1433,High,59.3
1434,High,50.4
1435,High,66.5
1436,Low,30.6
1437,Low,16.3
1438,Low,25.0
1439,High,82.0
1440,Low,45.5
1441,High,59.9
1442,High,58.0
1443,High,63.9
1444,High,84.7
1445,Low,13.5
1446,Low,36.4
1447,Low,29.5
1448,High,62.6
1449,High,86.1
1450,Low,27.9
1451,Low,39.6
1452,Low,11.2
1453,Low,33.7
1454,High,65.3
1455,Low,29.5
1456,Low,23.2
1457,Low,10.5
1458,Low,9.0
1459,Low,9.9
1460,High,87.5
1461,Low,21.5
1462,Low,13.2
1463,High,65.4
1464,Low,33.3
1465,Low,14.5
1466,Low,34.5
1467,Low,35.6
1468,Low,34.9
1469,High,91.4
1470,High,94.6
1471,Low,10.4
1472,High,54.8
1473,Low,18.3
1474,Low,12.7
1475,Low,18.5
1476,Low,33.9
1477,Low,14.9
1478,Low,32.1
1479,High,78.8
1480,Low,19.0
1481,Low,20.5
1482,Low,14.7
1483,Low,18.2
1484,Low,19.0
1485,Low,7.7
1486,Low,32.4
1487,Low,36.4
1488,High,68.9
1489,High,82.8
1490,Low,38.5
1491,Low,10.5
1492,High,74.2
1493,High,84.1
1494,Low,35.7
1495,Low,31.6
1496,High,62.0
1497,Low,13.8
1498,Low,31.7
1499,Low,15.9
1500,Low,23.8
1501,High,56.7
1502,Low,16.7
1503,Low,27.5
1504,High,82.2
1505,Low,10.4
1506,High,78.0
1507,Low,9.3
1508,High,58.8
1509,Low,8.7
1510,Low,44.8
1511,Low,34.6
1512,Low,16.6
1513,Low,16.1
1514,Low,34.2
1515,Low,17.5
1516,Low,37.2
1517,Low,40.4
1518,High,50.8
1519,Low,15.1
1520,High,55.9
1521,High,66.3
1522,Low,6.8
1523,Low,30.2
1524,Low,14.8
1525,Low,22.5
1526,Low,46.4
1527,Low,11.4
1528,Low,42.7
1529,Low,24.5
1530,Low,7.9
1531,Low,19.7
1532,Low,6.9
1533,Low,19.9
1534,Low,28.8
1535,High,64.0
1536,Low,28.0
1537,Low,11.0
